period,ratio,1,2
2017-01-04,100.0,68.4090909090909,78.90909090909092
2017-01-05,46.72937,68.64035087719299,81.53508771929825
2017-01-06,46.961490000000005,62.60504201680672,76.13445378151259
2017-01-07,32.53004,57.7922077922078,67.66233766233766
2017-01-08,20.86696,50.53763440860215,64.19354838709677
2017-01-09,23.528579999999998,52.112676056338024,59.154929577464785
2017-01-10,12.10718,56.730769230769226,63.84615384615384
2017-01-11,8.74215,70.58823529411765,75.88235294117648
2017-01-12,8.15202,56.25,60.41666666666668
2017-01-13,7.51305,58.82352941176471,67.6470588235294
2017-01-14,9.06138,62.5,64.0
2017-01-15,8.0201,54.54545454545454,61.81818181818183
2017-01-16,5.1334,75.0,75.0
2017-01-17,4.52062,50.0,56.92307692307693
2017-01-18,4.74116,25.0,62.5
2017-01-19,4.15355,31.25,55.0
2017-01-20,4.47631,64.28571428571429,60.0
2017-01-21,3.8549599999999997,60.0,72.0
2017-01-22,3.6832599999999998,100.0,83.33333333333334
2017-01-23,3.23714,50.0,55.0
2017-01-24,3.13845,50.0,60.0
2017-01-25,3.9793300000000005,75.0,70.0
2017-01-26,28.202270000000002,47.0,51.8
2017-01-27,31.386540000000004,52.27272727272727,62.95454545454546
2017-01-28,21.79747,44.0,59.2
2017-01-29,20.93242,49.206349206349195,53.33333333333333
2017-01-30,20.6152,39.28571428571429,60.0
2017-01-31,15.14644,57.35294117647059,60.88235294117648
2017-02-01,10.71797,44.0,50.8
2017-02-02,8.46823,57.49999999999999,61.0
2017-02-03,7.64497,43.18181818181818,59.54545454545454
2017-02-04,71.34354,39.28571428571429,55.35714285714286
