period,ratio,1,2
2017-10-03,92.68848,83.14285714285714,92.60952380952381
2017-10-04,100.0,80.90154211150652,93.8196915776987
2017-10-05,82.55957,81.19072708113804,94.04636459430981
2017-10-06,72.98507,82.63157894736842,93.82456140350877
2017-10-07,68.98347,81.40975987606507,94.3687064291247
2017-10-08,50.874790000000004,83.50327749453751,94.14420975965038
2017-10-09,90.85718,80.89315997738835,93.25607687959297
2017-10-10,39.79358,79.7804208600183,91.92131747483991
2017-10-11,28.61535,79.62121212121212,93.06060606060606
2017-10-12,27.95655,79.90196078431373,92.25490196078428
2017-10-13,27.684079999999998,82.99050632911393,93.29113924050633
2017-10-14,35.045159999999996,81.87066974595842,91.96304849884528
2017-10-15,33.62918,81.94308145240431,91.84494602551521
2017-10-16,30.9997,76.40287769784173,91.26618705035973
2017-10-17,25.87606,80.62730627306273,92.9520295202952
2017-10-18,33.13411,81.97674418604652,93.62403100775194
2017-10-19,29.54542,81.51750972762646,92.54863813229574
2017-10-20,24.887420000000002,80.38116591928251,92.3542600896861
2017-10-21,32.61875,84.34504792332268,92.26837060702877
2017-10-22,34.24472,82.10526315789474,92.57894736842105
2017-10-23,26.404329999999998,80.21868787276341,90.59642147117296
2017-10-24,24.6905,80.45112781954887,90.6015037593985
2017-10-25,23.81616,79.520697167756,89.49891067538127
2017-10-26,16.76885,83.73860182370821,90.09118541033433
2017-10-27,17.042070000000002,79.42122186495176,91.28617363344054
2017-10-28,20.201629999999998,82.23234624145786,91.59453302961275
2017-10-29,24.76455,81.96564885496184,91.54580152671755
2017-10-30,15.51945,81.32183908045977,92.01149425287355
2017-10-31,12.39714,81.06995884773663,91.85185185185183
2017-11-01,10.25342,84.0909090909091,91.81818181818181
2017-11-02,11.18995,79.46058091286307,91.74273858921161
2017-11-03,11.30215,82.15859030837004,91.14537444933919
