period,ratio,1,2
2017-11-23,9.0605,57.46268656716418,62.98507462686567
2017-11-24,37.17277,57.84313725490197,62.94117647058822
2017-11-25,8.420589999999999,61.111111111111114,58.22222222222222
2017-11-26,0.58173,72.22222222222221,70.55555555555554
2017-11-27,44.240829999999995,60.0,68.66666666666666
2017-11-28,54.98836,57.14285714285714,57.85714285714286
2017-11-29,96.11692,50.0,51.11111111111111
2017-11-30,80.55555,62.5,25.0
2017-12-01,52.3851,50.0,40.0
2017-12-02,78.79581,38.57142857142857,34.85714285714286
2017-12-03,100.0,30.612244897959183,23.673469387755098
2017-12-04,43.44095,26.923076923076923,27.43589743589744
2017-12-05,19.51716,31.25,45.41666666666667
2017-12-06,4.88656,28.125,29.375
2017-12-07,1.8324599999999998,27.77777777777778,44.44444444444446
2017-12-08,1.5706799999999999,33.33333333333333,23.33333333333333
2017-12-09,1.13438,27.77777777777778,23.33333333333333
2017-12-10,1.1489200000000002,42.857142857142854,10.0
2017-12-11,0.7853399999999999,25.0,26.25
2017-12-12,0.58173,0.0,18.57142857142857
2017-12-13,0.61082,10.0,34.0
2017-12-14,0.52356,16.666666666666664,16.666666666666668
2017-12-15,0.5526399999999999,60.0,52.0
2017-12-16,1.06166,0.0,18.0
2017-12-17,0.68353,0.0,25.0
2017-12-18,0.5526399999999999,31.25,23.75
2017-12-19,0.46538,20.0,32.0
2017-12-20,0.29086,25.0,45.0
2017-12-21,0.30541,12.5,30.0
2017-12-22,1.2652700000000001,30.0,24.0
2017-12-23,1.35253,37.5,45.0
