period,ratio,1,2
2017-03-16,36.12972,81.03448275862068,87.24137931034483
2017-03-17,41.39004,78.57142857142857,88.92857142857142
2017-03-18,42.21593,71.42857142857143,75.71428571428571
2017-03-19,33.34709,66.66666666666666,75.45454545454545
2017-03-20,39.46825,71.05263157894737,81.57894736842103
2017-03-21,22.80105,75.0,79.16666666666669
2017-03-22,19.80242,37.5,53.75
2017-03-23,14.19904,85.71428571428571,84.28571428571429
2017-03-24,29.5988,16.666666666666664,30.0
2017-03-25,66.76725,53.57142857142857,59.28571428571429
2017-03-26,100.0,63.888888888888886,77.22222222222223
2017-03-27,17.3152,53.333333333333336,72.0
2017-03-28,14.329270000000001,71.42857142857143,71.42857142857142
2017-03-29,10.55874,87.5,77.5
2017-03-30,8.94825,65.38461538461539,70.76923076923077
2017-03-31,8.44636,57.14285714285714,78.57142857142858
2017-04-01,10.05685,100.0,85.0
2017-04-02,8.94825,37.5,62.5
2017-04-03,4.87595,83.33333333333334,86.66666666666666
2017-04-04,4.15488,,
2017-04-05,4.14535,50.0,90.0
2017-04-06,3.7165199999999996,,
2017-04-07,5.38737,,
2017-04-08,5.9400900000000005,25.0,55.0
2017-04-09,5.92103,80.0,84.0
2017-04-10,3.06534,75.0,85.0
2017-04-11,2.7095700000000003,100.0,100.0
2017-04-12,2.7286200000000003,50.0,70.0
2017-04-13,2.56662,,
2017-04-14,2.99863,,
2017-04-15,3.7641699999999996,,
2017-04-16,4.09135,100.0,85.0
