period,ratio,1,2
2017-12-21,33.73615,95.71428571428572,94.38095238095238
2017-12-22,49.24471,83.33333333333334,93.33333333333334
2017-12-23,82.52382,75.0,77.28571428571429
2017-12-24,100.0,71.900826446281,77.60330578512398
2017-12-25,81.40831,81.00558659217877,80.16759776536311
2017-12-26,42.62917,90.3448275862069,91.58620689655172
2017-12-27,36.01363,79.24528301886792,85.66037735849056
2017-12-28,32.97699,70.83333333333334,82.22222222222221
2017-12-29,37.965759999999996,88.28125,88.125
2017-12-30,44.93764,69.04761904761905,76.66666666666669
2017-12-31,43.492909999999995,84.78260869565217,79.56521739130434
2018-01-01,44.12038,75.0,76.875
2018-01-02,29.28189,73.91304347826086,79.56521739130434
2018-01-03,24.7308,81.48148148148148,85.55555555555556
2018-01-04,16.77124,80.0,83.71428571428572
2018-01-05,13.874039999999999,96.05263157894736,88.94736842105263
2018-01-06,16.999760000000002,90.90909090909092,87.57575757575758
2018-01-07,14.47052,76.92307692307693,80.0
2018-01-08,8.08738,90.0,86.0
2018-01-09,5.98419,92.30769230769232,86.92307692307693
2018-01-10,7.90533,56.666666666666664,75.33333333333333
2018-01-11,10.54303,83.33333333333334,83.88888888888889
2018-01-12,12.82051,75.0,79.28571428571429
2018-01-13,14.4589,85.41666666666666,76.66666666666669
2018-01-14,12.47579,78.57142857142857,82.14285714285714
2018-01-15,8.65675,62.5,70.0
2018-01-16,7.68456,75.0,69.16666666666669
2018-01-17,6.97962,50.0,71.66666666666669
2018-01-18,5.782780000000001,85.71428571428571,81.42857142857142
2018-01-19,6.43736,100.0,75.0
2018-01-20,8.51344,100.0,80.0
2018-01-21,8.056389999999999,100.0,93.33333333333334
