period,ratio,1,2
2017-09-06,85.59156,66.0,66.8
2017-09-07,98.20241999999999,42.10526315789473,64.73684210526316
2017-09-08,100.0,60.86956521739131,83.04347826086956
2017-09-09,94.45615,43.47826086956522,59.13043478260869
2017-09-10,78.32571,46.296296296296305,69.25925925925925
2017-09-11,64.07238000000001,65.9090909090909,85.45454545454545
2017-09-12,53.35852,53.57142857142857,73.57142857142858
2017-09-13,36.81049,54.166666666666664,70.0
2017-09-14,28.72539,50.0,80.0
2017-09-15,29.934379999999997,53.57142857142857,68.57142857142858
2017-09-16,38.8268,28.57142857142857,68.57142857142858
2017-09-17,25.19387,64.28571428571429,61.42857142857142
2017-09-18,18.73135,71.42857142857143,75.71428571428571
2017-09-19,9.42533,62.5,85.0
2017-09-20,8.52256,50.0,70.0
2017-09-21,6.82044,75.0,65.0
2017-09-22,6.756810000000001,75.0,90.0
2017-09-23,7.04712,50.0,70.0
2017-09-24,6.7289699999999995,,
2017-09-25,5.00298,,
2017-09-26,8.94412,50.0,66.66666666666669
2017-09-27,8.10101,50.0,55.0
2017-09-28,10.92463,75.0,70.0
2017-09-29,6.1364,71.42857142857143,85.71428571428571
2017-09-30,9.13103,75.0,72.5
2017-10-01,9.89858,83.33333333333334,83.33333333333334
2017-10-02,7.389139999999999,50.0,58.0
2017-10-03,6.37502,75.0,75.0
2017-10-04,9.74746,41.66666666666667,70.0
2017-10-05,11.93875,25.0,75.0
2017-10-06,31.290509999999998,31.25,62.5
