period,ratio,1,2
2017-05-24,19.25371,71.37042062415196,87.63907734056987
2017-05-25,36.158429999999996,72.78571428571429,87.85714285714286
2017-05-26,39.357929999999996,66.66666666666666,80.3888888888889
2017-05-27,41.85004,74.01459854014598,87.13868613138686
2017-05-28,39.76833,70.0960219478738,83.82716049382717
2017-05-29,70.33776999999999,64.22976501305483,78.5378590078329
2017-05-30,42.719440000000006,61.877394636015325,77.54789272030652
2017-05-31,100.0,68.72964169381108,82.21498371335505
2017-06-01,47.87104,67.79661016949152,83.26271186440678
2017-06-02,43.623940000000005,68.5,79.25
2017-06-03,51.17585,69.66292134831461,82.77153558052434
2017-06-04,53.72465,65.1567944250871,82.57839721254356
2017-06-05,55.61195,73.46938775510205,85.10204081632652
2017-06-06,63.25566,75.89285714285714,82.10714285714286
2017-06-07,39.39843,73.82352941176471,83.64705882352942
2017-06-08,32.85093,74.72527472527473,83.02197802197803
2017-06-09,22.05902,69.53642384105962,85.03311258278147
2017-06-10,22.03472,72.83236994219652,81.73410404624278
2017-06-11,24.661820000000002,71.81818181818181,80.60606060606061
2017-06-12,19.31851,68.86792452830188,84.33962264150944
2017-06-13,13.81321,66.44736842105263,83.94736842105263
2017-06-14,11.73691,73.15789473684211,85.05263157894738
2017-06-15,22.561220000000002,73.93617021276596,84.6808510638298
2017-06-16,9.1854,78.57142857142857,85.4761904761905
2017-06-17,13.39741,78.71287128712872,84.25742574257426
2017-06-18,15.203710000000001,77.02702702702703,85.94594594594595
2017-06-19,12.803410000000001,72.2972972972973,85.13513513513514
2017-06-20,10.791910000000001,69.85294117647058,80.73529411764709
2017-06-21,24.71582,75.67567567567568,85.4054054054054
2017-06-22,11.67211,71.96969696969697,79.6969696969697
2017-06-23,9.4068,75.0,83.5185185185185
2017-06-24,10.80541,76.85185185185185,83.14814814814815
