period,ratio,1,2
2017-02-02,78.11429,65.02057613168725,83.58024691358025
2017-02-03,76.47372,65.76819407008087,81.59029649595688
2017-02-04,100.0,64.98161764705883,79.8345588235294
2017-02-05,99.82189,65.88709677419354,80.54838709677419
2017-02-06,58.63208,66.9889502762431,80.27624309392266
2017-02-07,46.28505,67.03703703703704,78.33333333333331
2017-02-08,41.75992,67.68292682926828,80.73170731707316
2017-02-09,31.967859999999998,63.61111111111111,85.05555555555557
2017-02-10,34.36033,68.58108108108108,82.83783783783784
2017-02-11,43.352759999999996,73.96907216494846,85.56701030927834
2017-02-12,40.64815,65.13157894736842,81.71052631578947
2017-02-13,25.785629999999998,69.09722222222221,81.66666666666666
2017-02-14,19.80261,70.66666666666667,85.19999999999999
2017-02-15,20.17718,73.25581395348837,81.74418604651163
2017-02-16,13.096160000000001,74.13793103448276,84.6551724137931
2017-02-17,13.77736,58.82352941176471,77.05882352941178
2017-02-18,17.11636,63.33333333333333,84.0
2017-02-19,18.22905,73.33333333333333,82.13333333333333
2017-02-20,10.85792,67.34693877551021,85.91836734693878
2017-02-21,8.94652,62.82051282051282,81.53846153846152
2017-02-22,9.00986,73.07692307692307,84.10256410256409
2017-02-23,7.95868,66.21621621621621,84.5945945945946
2017-02-24,7.887989999999999,70.0,86.0
2017-02-25,9.65343,63.51351351351351,78.91891891891893
2017-02-26,9.69107,61.111111111111114,79.33333333333334
2017-02-27,9.019039999999999,68.29268292682927,83.17073170731706
2017-02-28,7.623589999999999,64.28571428571429,80.40816326530611
2017-03-01,7.99265,75.92592592592592,85.55555555555556
2017-03-02,6.583419999999999,71.7391304347826,86.95652173913044
