period,ratio,1,2
2017-01-04,26.079,84.070796460177,88.84955752212392
2017-01-05,22.94693,84.88372093023256,89.76744186046511
2017-01-06,31.891070000000003,88.13559322033898,91.10169491525424
2017-01-07,40.792159999999996,81.4935064935065,86.88311688311688
2017-01-08,36.0241,80.49645390070921,83.04964539007089
2017-01-09,70.3907,89.13043478260869,86.08695652173913
2017-01-10,88.2144,80.0,79.0909090909091
2017-01-11,64.95533,80.23255813953489,84.4186046511628
2017-01-12,64.51404000000001,85.22727272727273,87.04545454545455
2017-01-13,100.0,85.57692307692307,87.11538461538464
2017-01-14,80.98159,87.6923076923077,86.76923076923076
2017-01-15,66.72048000000001,87.5,86.25
2017-01-16,41.9761,72.91666666666666,84.16666666666666
2017-01-17,38.295120000000004,79.41176470588235,81.17647058823529
2017-01-18,71.39166,79.16666666666666,80.83333333333334
2017-01-19,31.169940000000004,92.30769230769232,79.23076923076923
2017-01-20,31.14842,86.36363636363636,78.18181818181817
2017-01-21,33.6347,86.95652173913044,75.21739130434783
2017-01-22,33.52706,81.57894736842105,78.94736842105262
2017-01-23,9.09482,85.0,88.0
2017-01-24,4.01463,92.85714285714286,88.57142857142858
2017-01-25,3.59487,83.33333333333334,88.33333333333334
2017-01-26,4.07921,80.0,81.0
2017-01-27,11.12904,92.85714285714286,88.57142857142858
2017-01-28,18.695510000000002,83.33333333333334,96.66666666666666
2017-01-29,22.18275,68.75,72.5
2017-01-30,21.795279999999998,71.42857142857143,80.71428571428571
2017-01-31,13.84135,100.0,93.33333333333334
2017-02-01,8.083089999999999,75.0,100.0
2017-02-02,6.60854,100.0,80.0
2017-02-03,7.67409,,
2017-02-04,8.59972,87.5,90.0
