period,ratio,1,2
2017-02-09,80.91781,77.19298245614034,88.7719298245614
2017-02-10,76.38715,79.03225806451613,85.48387096774192
2017-02-11,100.0,81.25,86.52777777777779
2017-02-12,89.93741999999999,87.93103448275862,86.89655172413794
2017-02-13,60.97622,75.0,87.35294117647058
2017-02-14,47.92657,81.57894736842105,92.10526315789474
2017-02-15,60.24196,78.57142857142857,85.0
2017-02-16,44.28035,78.57142857142857,84.28571428571429
2017-02-17,39.933240000000005,66.66666666666666,88.33333333333334
2017-02-18,47.26741,83.33333333333334,85.18518518518519
2017-02-19,44.555690000000006,81.66666666666667,90.33333333333333
2017-02-20,22.302870000000002,66.66666666666666,93.33333333333334
2017-02-21,17.91405,84.61538461538461,72.30769230769232
2017-02-22,14.57655,66.66666666666666,78.33333333333331
2017-02-23,12.71589,83.33333333333334,91.11111111111109
2017-02-24,15.65289,100.0,95.0
2017-02-25,14.952020000000001,68.18181818181817,78.18181818181817
2017-02-26,14.84355,100.0,89.16666666666666
2017-02-27,12.30705,86.36363636363636,87.27272727272727
2017-02-28,11.77304,100.0,88.0
2017-03-01,11.58114,87.5,95.0
2017-03-02,5.4151,66.66666666666666,73.33333333333331
2017-03-03,5.4735,100.0,90.0
2017-03-04,8.502289999999999,50.0,100.0
2017-03-05,6.95869,100.0,100.0
2017-03-06,4.14685,,
2017-03-07,3.96328,100.0,90.0
2017-03-08,4.26366,100.0,90.0
2017-03-09,3.52941,100.0,90.0
