period,ratio,1,2
2017-09-14,73.20615,86.36363636363636,90.45454545454544
2017-09-15,95.81128000000001,74.44444444444444,88.0
2017-09-16,100.0,78.84615384615384,86.73076923076923
2017-09-17,88.59076,85.0,93.4
2017-09-18,72.77948,82.55813953488372,80.23255813953489
2017-09-19,67.47487,75.71428571428571,81.71428571428571
2017-09-20,75.83589,68.33333333333333,79.0
2017-09-21,51.8523,81.25,84.0625
2017-09-22,45.641020000000005,85.71428571428571,90.95238095238095
2017-09-23,48.42666,87.5,96.25
2017-09-24,45.259479999999996,81.81818181818183,80.30303030303031
2017-09-25,31.647170000000003,86.8421052631579,79.47368421052633
2017-09-26,28.41025,82.14285714285714,79.28571428571429
2017-09-27,27.835890000000003,87.5,85.625
2017-09-28,20.70974,91.66666666666666,82.22222222222221
2017-09-29,20.1723,77.27272727272727,90.0
2017-09-30,21.39487,25.0,65.0
2017-10-01,27.027690000000003,80.0,80.0
2017-10-02,17.616410000000002,77.27272727272727,78.18181818181817
2017-10-03,11.99589,59.09090909090909,77.27272727272727
2017-10-04,10.94153,86.36363636363636,86.36363636363637
2017-10-05,11.56102,91.66666666666666,95.0
2017-10-06,10.66666,75.0,63.75
2017-10-07,9.03384,75.0,72.5
2017-10-08,9.69435,62.5,86.25
2017-10-09,8.12717,100.0,90.0
2017-10-10,5.22666,85.71428571428571,92.85714285714286
2017-10-11,4.89025,75.0,80.0
2017-10-12,3.93435,78.57142857142857,74.28571428571429
2017-10-13,4.2297400000000005,66.66666666666666,60.0
2017-10-14,5.14051,72.72727272727273,86.36363636363637
