period,ratio,1,2
2017-11-02,100.0,72.26666666666667,79.68
2017-11-03,50.71267,74.61656441717791,84.20245398773005
2017-11-04,33.42698,75.60747663551402,81.3644859813084
2017-11-05,39.01566,66.74528301886792,72.42924528301887
2017-11-06,15.0045,60.59907834101382,64.79262672811059
2017-11-07,10.48638,81.21387283236994,86.53179190751445
2017-11-08,10.34041,57.49999999999999,59.0
2017-11-09,10.36549,58.333333333333336,60.466666666666676
2017-11-10,10.06594,59.68992248062015,65.1937984496124
2017-11-11,17.15042,59.06249999999999,61.5
2017-11-12,11.16553,62.5,69.26470588235293
2017-11-13,6.05506,55.81395348837209,61.16279069767443
2017-11-14,4.79231,63.46153846153846,68.97435897435898
2017-11-15,4.36651,50.83333333333333,60.33333333333332
2017-11-16,3.83926,59.375,67.70833333333331
2017-11-17,3.65721,67.56756756756756,70.27027027027027
2017-11-18,4.963080000000001,69.0,69.2
2017-11-19,4.20672,80.0,80.60000000000001
2017-11-20,2.5562099999999996,58.108108108108105,68.37837837837837
2017-11-21,2.5114099999999997,57.692307692307686,66.92307692307692
2017-11-22,2.0853200000000003,59.72222222222222,73.88888888888889
2017-11-23,1.7254599999999998,68.33333333333333,76.66666666666669
2017-11-24,1.6088,61.29032258064516,73.2258064516129
2017-11-25,1.9004599999999998,77.27272727272727,84.54545454545455
2017-11-26,1.6550099999999999,70.0,70.0
2017-11-27,1.10522,65.0,64.0
2017-11-28,0.96995,81.25,80.0
2017-11-29,0.77185,75.0,85.0
2017-11-30,0.75522,83.33333333333334,81.66666666666666
2017-12-01,0.9138799999999999,66.66666666666666,57.77777777777778
2017-12-02,25.936139999999998,43.75,61.25
