period,ratio,1,2
2017-06-15,100.0,74.38202247191012,81.95505617977528
2017-06-16,14.99872,73.1117824773414,78.06646525679757
2017-06-17,16.530739999999998,72.03196347031964,82.1689497716895
2017-06-18,17.67746,68.2051282051282,78.61538461538461
2017-06-19,6.675610000000001,64.53744493392071,71.27753303964758
2017-06-20,5.682919999999999,64.82558139534885,73.25581395348837
2017-06-21,5.12058,56.132075471698116,64.81132075471697
2017-06-22,4.61182,53.645833333333336,62.60416666666668
2017-06-23,5.36995,58.666666666666664,68.93333333333334
2017-06-24,8.19847,50.0,53.706896551724135
2017-06-25,5.16223,62.96296296296296,71.03703703703704
2017-06-26,3.14297,56.024096385542165,64.09638554216868
2017-06-27,2.6244099999999997,49.375,62.0
2017-06-28,2.29845,66.66666666666666,68.0
2017-06-29,1.6542,57.84313725490197,69.21568627450982
2017-06-30,1.48738,61.8421052631579,63.421052631578945
2017-07-01,1.68839,64.63414634146342,67.3170731707317
2017-07-02,1.50027,67.5,72.25
2017-07-03,0.9360200000000001,57.14285714285714,63.33333333333332
2017-07-04,1.10933,64.70588235294117,65.29411764705883
2017-07-05,0.56713,70.83333333333334,75.83333333333331
2017-07-06,0.5042800000000001,83.33333333333334,73.33333333333331
2017-07-07,0.52974,100.0,70.0
2017-07-08,0.5737300000000001,83.33333333333334,72.5
2017-07-09,0.48818999999999996,80.76923076923077,79.23076923076923
2017-07-10,0.36899,75.0,81.0
2017-07-11,0.41458,91.66666666666666,93.33333333333334
2017-07-12,3.13903,55.00000000000001,59.0
2017-07-13,3.52507,45.19230769230769,52.5
2017-07-14,2.92375,41.269841269841265,50.47619047619048
2017-07-15,4.66391,44.0,55.4
