period,ratio,1,2
2017-10-12,84.95649,75.0,90.0
2017-10-13,96.96884,95.0,92.0
2017-10-14,100.0,90.0,88.0
2017-10-15,84.11451,80.0,86.0
2017-10-16,63.76648,100.0,80.0
2017-10-17,51.38927,100.0,100.0
2017-10-18,48.55458,90.0,96.0
2017-10-19,32.5849,66.66666666666666,86.66666666666666
2017-10-20,40.75217,83.33333333333334,86.66666666666666
2017-10-21,32.61296,50.0,73.33333333333331
2017-10-22,29.89054,100.0,90.0
2017-10-23,25.5964,,
2017-10-24,28.206559999999996,100.0,80.0
2017-10-25,20.60061,,
2017-10-26,20.15155,87.5,70.0
2017-10-27,22.98624,,
2017-10-28,29.329209999999996,100.0,80.0
2017-10-29,29.10468,25.0,75.0
2017-10-30,19.30957,,
2017-10-31,15.183829999999999,,
2017-11-01,18.27111,,
2017-11-02,12.40527,,
2017-11-03,12.7982,,
2017-11-04,19.253429999999998,,
2017-11-05,15.91355,,
2017-11-06,11.28262,,
2017-11-07,15.857420000000001,100.0,100.0
2017-11-08,15.91355,100.0,85.0
2017-11-09,13.33146,,
2017-11-10,11.45102,,
2017-11-11,17.79399,50.0,100.0
2017-11-12,18.804370000000002,,
