period,ratio,1,2
2017-06-22,100.0,49.66666666666666,64.46666666666667
2017-06-23,94.7225,52.12264150943396,64.48113207547169
2017-06-24,97.71977,44.09090909090909,52.0
2017-06-25,69.56833,41.66666666666667,45.83333333333333
2017-06-26,43.83335,47.8494623655914,64.08602150537634
2017-06-27,40.31621,20.58823529411765,40.588235294117645
2017-06-28,29.18399,30.0,26.0
2017-06-29,26.297859999999996,40.909090909090914,18.18181818181818
2017-06-30,21.28567,22.22222222222222,33.33333333333333
2017-07-01,26.82848,25.0,30.0
2017-07-02,24.885270000000002,20.0,54.0
2017-07-03,12.68464,5.555555555555555,30.0
2017-07-04,11.734539999999999,12.5,40.0
2017-07-05,8.83048,8.333333333333332,26.666666666666664
2017-07-06,8.29987,0.0,50.0
2017-07-07,7.6115,50.0,55.0
2017-07-08,8.8018,25.0,42.5
2017-07-09,8.08475,0.0,40.0
2017-07-10,5.17352,33.33333333333333,40.0
2017-07-11,3.75734,50.0,45.0
2017-07-12,3.5243,100.0,100.0
2017-07-13,4.83651,0.0,10.0
2017-07-14,4.97992,0.0,43.33333333333333
2017-07-15,5.96945,50.0,10.0
2017-07-16,5.52846,50.0,55.0
2017-07-17,3.73225,,
2017-07-18,3.1371,0.0,10.0
2017-07-19,3.14785,0.0,10.0
2017-07-20,2.9685900000000003,50.0,100.0
2017-07-21,3.22673,50.0,10.0
2017-07-22,4.52818,,
