period,ratio,1,2
2017-10-25,64.07459,62.5,74.84375
2017-10-26,36.5356,58.333333333333336,75.41666666666669
2017-10-27,36.74535,68.18181818181817,66.36363636363637
2017-10-28,34.98722,74.24242424242425,70.60606060606061
2017-10-29,32.271840000000005,63.63636363636363,66.36363636363637
2017-10-30,24.099,72.22222222222221,74.44444444444446
2017-10-31,22.1845,78.57142857142857,88.57142857142858
2017-11-01,19.064870000000003,80.0,75.33333333333333
2017-11-02,10.243689999999999,83.33333333333334,76.66666666666669
2017-11-03,7.16982,90.0,92.0
2017-11-04,7.68849,40.0,58.0
2017-11-05,10.34285,68.75,68.75
2017-11-06,5.53373,50.0,75.0
2017-11-07,4.6336900000000005,62.5,20.0
2017-11-08,4.56885,75.0,100.0
2017-11-09,3.31032,100.0,75.0
2017-11-10,3.2149799999999997,50.0,60.0
2017-11-11,2.8603,100.0,100.0
2017-11-12,2.5819,100.0,90.0
2017-11-13,2.44841,,
2017-11-14,2.5285,,
2017-11-15,13.59215,25.0,10.0
2017-11-16,100.0,41.66666666666667,45.0
2017-11-17,75.75607,58.333333333333336,70.0
2017-11-18,56.26406,57.692307692307686,51.53846153846153
2017-11-19,45.436859999999996,44.44444444444444,64.44444444444446
2017-11-20,27.50085,30.0,62.0
2017-11-21,21.292089999999998,25.0,57.5
2017-11-22,17.90168,75.0,72.5
2017-11-23,14.94984,75.0,40.0
2017-11-24,16.07108,100.0,95.0
2017-11-25,18.50806,62.5,62.5
