period,ratio,1,2
2017-03-29,62.95503000000001,77.27272727272727,96.36363636363637
2017-03-30,100.0,77.08333333333334,97.5
2017-03-31,82.31558000000001,85.29411764705883,96.47058823529412
2017-04-01,80.15949,82.6923076923077,91.53846153846152
2017-04-02,67.34106,82.8125,96.25
2017-04-03,57.52049,87.5,93.92857142857142
2017-04-04,54.31588000000001,67.85714285714286,95.0
2017-04-05,64.38011999999999,90.90909090909092,95.45454545454544
2017-04-06,48.010040000000004,50.0,86.0
2017-04-07,44.60606,75.0,91.25
2017-04-08,55.12811,71.42857142857143,92.14285714285714
2017-04-09,54.43402,82.14285714285714,95.0
2017-04-10,36.26227,73.07692307692307,95.38461538461536
2017-04-11,33.95111,83.33333333333334,97.5
2017-04-12,36.557629999999996,93.33333333333333,94.0
2017-04-13,29.24758,85.71428571428571,98.57142857142858
2017-04-14,34.61566,66.66666666666666,80.0
2017-04-15,42.05124,81.81818181818183,89.09090909090908
2017-04-16,44.92357,85.71428571428571,85.71428571428571
2017-04-17,30.746509999999997,68.75,96.25
2017-04-18,24.85416,81.25,92.5
2017-04-19,23.02296,87.5,96.25
2017-04-20,17.4112,50.0,100.0
2017-04-21,18.2382,100.0,100.0
2017-04-22,20.60843,72.22222222222221,93.33333333333334
2017-04-23,21.22867,90.0,92.0
2017-04-24,13.822629999999998,100.0,100.0
2017-04-25,11.95451,75.0,97.5
2017-04-26,12.47138,87.5,90.0
2017-04-27,12.500919999999999,,
2017-04-28,12.93657,75.0,90.0
2017-04-29,17.18969,75.0,100.0
