period,ratio,1,2
2017-05-18,96.52278000000001,87.5,90.0
2017-05-19,96.26298,66.66666666666666,78.33333333333331
2017-05-20,99.34052,75.0,75.0
2017-05-21,90.40767,66.66666666666666,83.33333333333334
2017-05-22,89.30855,81.81818181818183,80.0
2017-05-23,100.0,81.25,80.0
2017-05-24,96.58273,80.0,94.0
2017-05-25,84.85211,100.0,77.5
2017-05-26,84.57234,50.0,90.0
2017-05-27,99.70023,77.77777777777779,80.0
2017-05-28,95.72341999999999,83.33333333333334,76.66666666666669
2017-05-29,46.22302,92.85714285714286,88.57142857142858
2017-05-30,30.21582,70.0,82.0
2017-05-31,32.71382,85.71428571428571,78.57142857142858
2017-06-01,26.45883,90.90909090909092,76.36363636363637
2017-06-02,29.81614,90.0,84.0
2017-06-03,35.69144,62.5,55.0
2017-06-04,33.273379999999996,100.0,77.5
2017-06-05,44.04476,87.5,97.5
2017-06-06,65.60750999999999,85.0,87.0
2017-06-07,30.9952,66.66666666666666,70.0
2017-06-08,25.2398,70.0,72.0
2017-06-09,25.47961,100.0,85.0
2017-06-10,30.875290000000003,75.0,73.0
2017-06-11,27.77777,66.66666666666666,66.66666666666669
2017-06-12,25.219820000000002,66.66666666666666,66.66666666666669
2017-06-13,46.14308,85.71428571428571,81.42857142857142
2017-06-14,22.72182,91.66666666666666,83.33333333333334
2017-06-15,17.94564,87.5,97.5
2017-06-16,17.04636,87.5,87.5
2017-06-17,20.34372,100.0,75.0
2017-06-18,21.82254,100.0,90.0
