period,ratio,1,2
2017-06-08,33.28322,89.79591836734694,90.20408163265307
2017-06-09,31.917109999999997,89.13043478260869,92.17391304347827
2017-06-10,30.466040000000003,50.0,71.0
2017-06-11,26.544209999999996,70.83333333333334,81.66666666666666
2017-06-12,29.00843,57.14285714285714,69.28571428571429
2017-06-13,15.883389999999999,50.0,73.33333333333331
2017-06-14,100.0,60.0,70.0
2017-06-15,10.9811,80.0,82.0
2017-06-16,11.56284,75.0,80.0
2017-06-17,10.26864,60.0,70.0
2017-06-18,8.59533,83.33333333333334,80.0
2017-06-19,9.68037,100.0,90.0
2017-06-20,8.73259,83.33333333333334,80.0
2017-06-21,7.549510000000001,80.0,86.0
2017-06-22,6.19648,62.5,75.0
2017-06-23,5.39904,70.0,68.0
2017-06-24,6.39911,100.0,100.0
2017-06-25,5.86966,50.0,81.66666666666666
2017-06-26,4.84999,70.0,70.0
2017-06-27,4.40551,66.66666666666666,83.33333333333334
2017-06-28,3.8891400000000003,75.0,90.0
2017-06-29,3.96104,50.0,95.0
2017-06-30,3.595,100.0,90.0
2017-07-01,4.33361,87.5,95.0
2017-07-02,4.53624,83.33333333333334,93.33333333333334
2017-07-03,3.28779,100.0,100.0
2017-07-04,2.88254,100.0,80.0
2017-07-05,2.97405,100.0,90.0
2017-07-06,3.2551099999999997,,
2017-07-07,2.5884,50.0,55.0
2017-07-08,2.8433200000000003,,
