period,ratio,1,2
2017-10-12,100.0,65.47619047619048,82.96296296296296
2017-10-13,74.93724,61.43344709897611,74.60750853242321
2017-10-14,86.94487,64.52830188679245,77.66037735849056
2017-10-15,54.17525,65.86345381526104,78.59437751004016
2017-10-16,35.990629999999996,60.880829015544045,78.13471502590674
2017-10-17,32.55226,66.53225806451613,79.75806451612902
2017-10-18,28.128109999999996,67.3076923076923,81.53846153846152
2017-10-19,35.053909999999995,63.020833333333336,81.66666666666666
2017-10-20,19.330270000000002,66.36363636363637,78.18181818181817
2017-10-21,24.24663,72.11538461538461,89.23076923076921
2017-10-22,21.38179,62.878787878787875,84.09090909090908
2017-10-23,13.45757,67.74193548387096,88.06451612903226
2017-10-24,17.1876,66.66666666666666,84.22222222222223
2017-10-25,14.506470000000002,70.58823529411765,85.49019607843138
2017-10-26,8.077060000000001,67.3076923076923,88.84615384615385
2017-10-27,7.62553,63.1578947368421,80.52631578947368
2017-10-28,7.38995,59.61538461538461,82.30769230769229
2017-10-29,8.01396,67.85714285714286,82.85714285714286
2017-10-30,4.1843699999999995,41.66666666666667,88.33333333333334
2017-10-31,3.43275,58.333333333333336,91.66666666666666
2017-11-01,3.2252099999999997,67.5,80.5
2017-11-02,4.06657,70.0,78.0
2017-11-03,3.49585,59.375,82.5
2017-11-04,4.15071,67.85714285714286,86.42857142857142
2017-11-05,3.24485,83.33333333333334,90.83333333333334
2017-11-06,2.48762,54.54545454545454,73.63636363636363
2017-11-07,2.24923,73.07692307692307,87.69230769230771
2017-11-08,1.99262,92.85714285714286,75.71428571428571
2017-11-09,4.79996,83.33333333333334,93.33333333333334
2017-11-10,6.25972,68.18181818181817,79.0909090909091
2017-11-11,9.41763,80.0,93.0
2017-11-12,9.37837,55.00000000000001,73.0
