period,ratio,1,2
2017-09-28,44.2569,93.75,91.66666666666666
2017-09-29,59.18456,83.33333333333334,100.0
2017-09-30,82.90223,72.72727272727273,84.54545454545455
2017-10-01,99.71503,85.29411764705883,82.94117647058825
2017-10-02,98.02718,84.61538461538461,82.69230769230771
2017-10-03,79.15387,75.0,70.0
2017-10-04,78.80315,55.00000000000001,74.0
2017-10-05,96.0982,80.0,82.0
2017-10-06,100.0,73.07692307692307,73.84615384615384
2017-10-07,85.77378,91.66666666666666,89.16666666666666
2017-10-08,79.15387,92.30769230769232,93.07692307692307
2017-10-09,68.39105,88.09523809523809,85.71428571428571
2017-10-10,23.49846,75.0,80.0
2017-10-11,15.01534,75.0,78.75
2017-10-12,15.1907,75.0,90.0
2017-10-13,17.84305,85.71428571428571,85.71428571428571
2017-10-14,24.41911,66.66666666666666,77.5
2017-10-15,19.04866,88.88888888888889,92.22222222222221
2017-10-16,9.64489,92.85714285714286,85.71428571428571
2017-10-17,7.4090300000000004,56.25,76.25
2017-10-18,8.37352,80.0,68.0
2017-10-19,10.543619999999999,75.0,91.66666666666666
2017-10-20,14.883820000000002,100.0,100.0
2017-10-21,22.46821,66.66666666666666,73.33333333333331
2017-10-22,19.5309,100.0,94.28571428571429
2017-10-23,9.60105,83.33333333333334,86.66666666666666
2017-10-24,6.68566,75.0,76.66666666666669
2017-10-25,6.6199,100.0,100.0
2017-10-26,6.70758,100.0,93.33333333333334
2017-10-27,9.1188,100.0,100.0
2017-10-28,12.77948,100.0,94.0
