period,ratio,1,2
2017-05-09,100.0,72.48576850094877,86.56546489563567
2017-05-10,38.86753,67.82407407407408,83.24074074074075
2017-05-11,32.30003,66.94915254237289,83.13559322033898
2017-05-12,31.9577,66.19047619047619,80.28571428571428
2017-05-13,42.53314,67.83783783783784,82.27027027027027
2017-05-14,38.95964,67.48466257668711,84.66257668711657
2017-05-15,23.23827,78.0,86.0
2017-05-16,16.903589999999998,76.28205128205127,85.76923076923077
2017-05-17,15.38846,69.14893617021278,85.95744680851064
2017-05-18,15.970139999999999,72.22222222222221,79.44444444444446
2017-05-19,20.36104,60.71428571428571,84.04761904761905
2017-05-20,25.52365,72.80701754385966,82.4561403508772
2017-05-21,26.22646,63.26530612244898,78.77551020408164
2017-05-22,15.3094,65.625,77.08333333333331
2017-05-23,13.177779999999998,61.8421052631579,81.57894736842103
2017-05-24,10.46157,70.83333333333334,86.66666666666666
2017-05-25,8.99286,77.77777777777779,85.55555555555556
2017-05-26,9.2293,85.0,83.0
2017-05-27,13.213320000000001,76.08695652173914,86.95652173913044
2017-05-28,14.299079999999998,70.83333333333334,81.66666666666666
2017-05-29,12.11233,73.68421052631578,91.57894736842103
2017-05-30,8.21825,55.26315789473685,77.36842105263156
2017-05-31,9.98723,42.857142857142854,77.14285714285714
2017-06-01,9.83637,66.0,80.8
2017-06-02,8.69476,59.375,84.375
2017-06-03,15.4842,65.38461538461539,82.69230769230771
2017-06-04,13.957460000000001,70.58823529411765,87.05882352941175
2017-06-05,8.03693,70.0,84.0
2017-06-06,9.85885,73.07692307692307,89.23076923076921
2017-06-07,6.01337,80.0,93.0
2017-06-08,4.74411,87.5,91.25
2017-06-09,4.57149,62.5,62.5
