period,ratio,1,2
2017-01-18,100.0,72.76011560693641,84.6242774566474
2017-01-19,31.244020000000003,70.00928505106778,80.3899721448468
2017-01-20,24.31745,70.5,82.15555555555557
2017-01-21,28.32681,72.22222222222221,82.30034722222221
2017-01-22,28.80862,71.53236459709379,81.8229854689564
2017-01-23,22.33352,68.14268142681426,79.61869618696187
2017-01-24,14.92579,69.4980694980695,81.0810810810811
2017-01-25,14.65903,72.28739002932552,81.09970674486803
2017-01-26,16.02871,70.52545155993431,79.14614121510672
2017-01-27,20.41994,71.06807511737088,79.73004694835682
2017-01-28,41.174820000000004,72.35410484668645,81.35509396636992
2017-01-29,25.39021,76.57624633431085,83.60703812316716
2017-01-30,43.42664,71.78850248403123,81.48332150461322
2017-01-31,14.406320000000001,71.28851540616246,80.0280112044818
2017-02-01,11.193589999999999,71.5456674473068,82.69320843091334
2017-02-02,9.09511,77.79605263157895,83.28947368421053
2017-02-03,7.5071,73.01324503311258,82.8476821192053
2017-02-04,9.95899,77.81690140845072,84.037558685446
2017-02-05,9.46134,73.66666666666667,81.57777777777778
2017-02-06,6.55434,68.82591093117408,80.40485829959515
2017-02-07,5.81269,76.26728110599078,84.0552995391705
2017-02-08,4.4794599999999996,71.95121951219512,82.98780487804878
2017-02-09,4.21719,74.13793103448276,83.5632183908046
2017-02-10,4.37296,70.45454545454545,79.0909090909091
2017-02-11,5.51371,74.76415094339622,83.77358490566039
2017-02-12,4.86508,70.05076142131979,80.86294416243655
2017-02-13,3.0165900000000003,74.58333333333333,80.16666666666667
2017-02-14,2.7393400000000003,75.30120481927712,82.5301204819277
2017-02-15,9.8405,63.70370370370371,78.07407407407408
2017-02-16,15.76878,63.620071684587806,75.34050179211468
2017-02-17,10.72377,59.16230366492147,74.9738219895288
2017-02-18,13.920670000000001,63.090128755364795,77.89699570815452
