period,ratio,1,2
2017-12-14,87.287,75.60975609756098,79.26829268292681
2017-12-15,100.0,71.11111111111111,79.33333333333334
2017-12-16,90.47067,68.18181818181817,76.81818181818183
2017-12-17,76.77001,58.333333333333336,69.0
2017-12-18,61.195319999999995,44.11764705882353,71.17647058823528
2017-12-19,55.31276,85.71428571428571,82.85714285714286
2017-12-20,50.85561,75.0,77.5
2017-12-21,33.83017,72.22222222222221,82.22222222222221
2017-12-22,30.02423,58.333333333333336,73.33333333333331
2017-12-23,30.451140000000002,75.0,73.33333333333331
2017-12-24,30.58861,80.0,72.0
2017-12-25,24.507070000000002,60.0,80.0
2017-12-26,16.29101,62.5,87.5
2017-12-27,14.9488,66.66666666666666,75.0
2017-12-28,12.788969999999999,,
2017-12-29,11.16819,62.5,85.0
2017-12-30,11.103069999999999,33.33333333333333,56.66666666666668
2017-12-31,10.361410000000001,83.33333333333334,66.66666666666669
2018-01-01,9.453339999999999,100.0,90.0
2018-01-02,8.08581,70.0,74.0
2018-01-03,11.49741,0.0,60.0
2018-01-04,13.05307,0.0,60.0
2018-01-05,12.188410000000001,70.0,68.0
2018-01-06,16.48637,0.0,60.0
2018-01-07,15.33591,,
2018-01-08,11.92431,50.0,75.0
2018-01-09,10.817260000000001,50.0,100.0
2018-01-10,9.18924,75.0,80.0
2018-01-11,9.862160000000001,100.0,75.0
2018-01-12,11.84472,,
2018-01-13,25.41152,50.0,66.66666666666669
2018-01-14,20.69389,75.0,75.0
