period,ratio,1,2
2017-06-28,100.0,44.75587703435805,45.753465943339364
2017-06-29,77.17296,45.65551710880431,49.62322183775471
2017-06-30,45.53906,44.32624113475177,43.01925025329281
2017-07-01,33.355470000000004,44.96732026143791,44.58823529411765
2017-07-02,23.67279,41.84261036468329,39.0978886756238
2017-07-03,18.4724,37.56544502617801,36.38743455497382
2017-07-04,10.512139999999999,40.128755364806864,35.536480686695285
2017-07-05,8.97817,44.696969696969695,43.78787878787879
2017-07-06,6.7804199999999994,45.52845528455284,35.609756097560975
2017-07-07,6.997089999999999,39.075630252100844,36.806722689075634
2017-07-08,6.9787,32.05128205128205,27.692307692307693
2017-07-09,5.21851,37.857142857142854,31.42857142857143
2017-07-10,5.6125300000000005,36.0,41.06666666666666
2017-07-11,4.52299,40.56603773584906,40.37735849056603
2017-07-12,2.8521099999999997,47.14285714285714,40.285714285714285
2017-07-13,2.5488,39.28571428571429,39.28571428571429
2017-07-14,2.694,41.17647058823529,35.882352941176464
2017-07-15,3.09743,38.63636363636364,42.72727272727273
2017-07-16,2.4422200000000003,41.66666666666667,31.11111111111111
2017-07-17,2.41273,46.42857142857143,25.714285714285722
2017-07-18,9.39817,29.25531914893617,32.446808510638306
2017-07-19,12.05286,30.414746543778804,24.608294930875573
2017-07-20,8.04521,36.05442176870749,29.52380952380953
2017-07-21,5.91247,31.182795698924732,36.774193548387096
2017-07-22,17.0099,35.204081632653065,35.816326530612244
2017-07-23,6.0272,36.36363636363637,34.659090909090914
2017-07-24,4.3752699999999995,35.24590163934426,30.81967213114754
2017-07-25,3.46688,37.93103448275862,33.10344827586207
2017-07-26,3.7624699999999995,31.0,32.0
2017-07-27,3.1594900000000004,40.56603773584906,38.490566037735846
2017-07-28,2.8323099999999997,27.631578947368425,38.15789473684211
