period,ratio,1,2
2017-11-23,34.96013,90.0,98.0
2017-11-24,65.81299,50.0,30.0
2017-11-25,100.0,67.85714285714286,76.42857142857142
2017-11-26,74.60739000000001,70.0,72.66666666666667
2017-11-27,51.53418,64.28571428571429,67.14285714285714
2017-11-28,58.85479,,
2017-11-29,93.59748,25.0,40.0
2017-11-30,76.17782,0.0,50.0
2017-12-01,46.967859999999995,0.0,70.0
2017-12-02,74.94563000000001,71.42857142857143,55.71428571428571
2017-12-03,59.845369999999996,33.33333333333333,40.0
2017-12-04,10.268180000000001,0.0,60.0
2017-12-05,7.0548399999999996,100.0,100.0
2017-12-06,5.96762,0.0,10.0
2017-12-07,5.1220099999999995,85.71428571428571,90.0
2017-12-08,5.41193,66.66666666666666,81.66666666666666
2017-12-09,7.41725,,
2017-12-10,6.11258,75.0,75.0
2017-12-11,4.10727,100.0,90.0
2017-12-12,4.44551,,
2017-12-13,4.34887,100.0,100.0
2017-12-14,5.1220099999999995,,
2017-12-15,5.58105,,
2017-12-16,5.1220099999999995,50.0,85.0
2017-12-17,4.6146400000000005,,
2017-12-18,3.4307800000000004,,
2017-12-19,4.42135,,
2017-12-20,6.330030000000001,0.0,40.0
2017-12-21,8.190380000000001,,
2017-12-22,10.5581,0.0,80.0
2017-12-23,14.47209,62.5,70.0
