period,ratio,1,2
2017-01-11,100.0,65.60693641618496,79.91329479768787
2017-01-12,77.73652,65.28497409326425,79.2573402417962
2017-01-13,81.42520999999999,64.43148688046647,72.68221574344022
2017-01-14,97.76246,55.60109289617486,71.2295081967213
2017-01-15,77.49006,63.25301204819277,78.91566265060241
2017-01-16,40.24645,42.241379310344826,48.62068965517241
2017-01-17,32.25456,70.86206896551724,85.41379310344826
2017-01-18,17.760839999999998,54.95049504950495,72.57425742574257
2017-01-19,13.35387,45.71428571428571,60.857142857142854
2017-01-20,13.793270000000001,40.47619047619048,54.76190476190476
2017-01-21,14.80502,57.14285714285714,57.14285714285714
2017-01-22,12.96959,37.5,47.142857142857146
2017-01-23,11.93838,50.0,48.33333333333333
2017-01-24,7.8184,37.5,56.875
2017-01-25,6.798539999999999,57.14285714285714,72.14285714285714
2017-01-26,6.62829,57.692307692307686,71.53846153846153
2017-01-27,7.8865,55.55555555555556,62.22222222222222
2017-01-28,9.47061,75.0,51.66666666666667
2017-01-29,12.00486,66.66666666666666,78.33333333333331
2017-01-30,7.3871,40.909090909090914,62.72727272727273
2017-01-31,5.089580000000001,16.666666666666664,50.0
2017-02-01,4.07944,62.5,65.0
2017-02-02,3.7892099999999997,50.0,66.66666666666669
2017-02-03,3.8865,40.0,72.0
2017-02-04,5.55006,37.5,55.0
2017-02-05,5.40413,41.66666666666667,41.66666666666667
2017-02-06,4.11025,0.0,10.0
2017-02-07,3.31576,25.0,42.5
2017-02-08,3.5605900000000004,100.0,90.0
2017-02-09,3.3773800000000005,100.0,100.0
2017-02-10,3.8411,16.666666666666664,66.66666666666669
2017-02-11,4.55127,75.0,100.0
