period,ratio,1,2
2017-01-18,100.0,78.17955112219451,85.3366583541147
2017-01-19,19.80009,78.65646258503402,86.27551020408163
2017-01-20,18.73864,79.44664031620553,86.56126482213439
2017-01-21,22.09531,82.98611111111111,88.08333333333334
2017-01-22,24.479110000000002,81.5,86.18
2017-01-23,23.492520000000003,78.18671454219029,84.21903052064634
2017-01-24,13.23625,78.00546448087432,85.43715846994536
2017-01-25,14.06131,81.63082437275986,87.75985663082437
2017-01-26,17.01973,79.03225806451613,85.89605734767026
2017-01-27,23.44688,80.7103825136612,84.53551912568307
2017-01-28,57.3989,81.05298457411133,85.34540576794097
2017-01-29,45.91527,81.36387298282145,85.5543987506507
2017-01-30,57.86943,82.25587703435805,85.77757685352623
2017-01-31,23.75926,81.57653528872594,85.7378551787351
2017-02-01,15.44335,76.24584717607974,80.56478405315615
2017-02-02,13.691720000000002,78.40236686390533,83.35305719921104
2017-02-03,12.14299,81.15942028985508,85.72463768115941
2017-02-04,16.47658,82.3489932885906,86.24161073825503
2017-02-05,16.70241,81.8359375,85.29296875
2017-02-06,11.15371,76.4344262295082,82.21311475409836
2017-02-07,10.24446,80.02645502645503,83.80952380952381
2017-02-08,10.46848,75.79113924050634,79.36708860759492
2017-02-09,7.810980000000001,79.6774193548387,83.5483870967742
2017-02-10,8.20698,80.44280442804428,83.43173431734317
2017-02-11,10.8737,80.25210084033614,84.8109243697479
2017-02-12,9.96648,82.84552845528455,85.6910569105691
2017-02-13,6.38837,77.57352941176471,82.79411764705884
2017-02-14,5.6898800000000005,78.19905213270142,82.22748815165878
2017-02-15,5.89187,78.1094527363184,82.13930348258707
2017-02-16,5.88951,80.34482758620692,82.89655172413794
2017-02-17,5.5696,85.60606060606061,86.74242424242424
2017-02-18,6.8915,79.16666666666666,87.20833333333333
