period,ratio,1,2
2017-08-10,27.161009999999997,51.62846803377563,83.63088057901086
2017-08-11,48.79464,47.36297828335057,76.53567735263701
2017-08-12,40.92715,48.01627670396745,79.48118006103763
2017-08-13,57.77336,44.46347031963471,70.11415525114155
2017-08-14,100.0,53.39248434237995,76.81628392484343
2017-08-15,86.75155,52.63991552270328,76.63146779303062
2017-08-16,48.87831,42.601431980906916,65.48926014319808
2017-08-17,58.47147,47.6905311778291,67.73672055427254
2017-08-18,38.7413,44.18282548476454,67.17451523545706
2017-08-19,28.78732,41.12627986348123,63.3788395904437
2017-08-20,47.3592,45.38904899135447,65.64841498559078
2017-08-21,23.29655,43.38235294117647,69.11764705882352
2017-08-22,19.87658,51.12994350282486,69.94350282485874
2017-08-23,42.39136,49.75728155339806,71.50485436893204
2017-08-24,23.06384,38.741721854304636,69.20529801324504
2017-08-25,14.15311,53.68852459016394,71.47540983606558
2017-08-26,13.342570000000002,43.44827586206896,69.72413793103448
2017-08-27,16.46708,46.15384615384616,69.35897435897436
2017-08-28,12.288860000000001,43.39622641509434,66.41509433962264
2017-08-29,18.28687,50.56179775280899,70.22471910112358
2017-08-30,12.88762,55.633802816901415,78.45070422535211
2017-08-31,9.68467,54.46428571428571,76.78571428571429
2017-09-01,6.31438,49.12280701754386,72.98245614035088
2017-09-02,8.56821,46.52777777777778,65.97222222222223
2017-09-03,6.0503,58.77192982456141,73.6842105263158
2017-09-04,0.9438799999999999,54.6875,74.6875
2017-09-05,0.13596,60.46511627906976,78.37209302325581
2017-09-06,0.11765,56.57894736842105,79.73684210526316
2017-09-07,0.09151000000000001,55.00000000000001,75.5
2017-09-08,0.08628,58.88888888888889,78.0
2017-09-09,0.09935,55.319148936170215,72.3404255319149
2017-09-10,0.08889,58.06451612903226,76.45161290322582
