period,ratio,1,2
2017-01-25,89.31394,76.28571428571429,90.51428571428572
2017-01-26,89.61324,70.66666666666667,86.8
2017-01-27,85.29205,72.64150943396226,85.84905660377359
2017-01-28,88.97721999999999,73.46938775510205,78.57142857142858
2017-01-29,100.0,71.9298245614035,81.75438596491227
2017-01-30,90.84786,66.94915254237289,77.28813559322033
2017-01-31,70.19595,52.77777777777778,72.5
2017-02-01,41.93985,56.666666666666664,71.33333333333334
2017-02-02,34.96235,65.9090909090909,80.45454545454545
2017-02-03,41.0513,78.57142857142857,85.0
2017-02-04,72.3238,42.857142857142854,72.14285714285714
2017-02-05,69.83585,86.36363636363636,80.90909090909092
2017-02-06,28.74713,40.0,67.0
2017-02-07,22.74704,60.0,72.0
2017-02-08,19.62306,27.77777777777778,52.222222222222214
2017-02-09,15.806939999999999,83.33333333333334,86.66666666666666
2017-02-10,16.16704,50.0,70.0
2017-02-11,22.270020000000002,83.33333333333334,81.66666666666666
2017-02-12,23.55609,33.33333333333333,73.33333333333331
2017-02-13,12.21531,62.5,82.5
2017-02-14,10.05471,60.0,74.0
2017-02-15,8.84815,40.0,78.0
2017-02-16,7.76785,75.0,70.0
2017-02-17,15.3954,50.0,90.0
2017-02-18,24.69718,58.333333333333336,68.33333333333331
2017-02-19,24.40723,70.0,76.0
2017-02-20,13.78665,50.0,96.66666666666666
2017-02-21,11.757,66.66666666666666,93.33333333333334
2017-02-22,13.02904,83.33333333333334,100.0
2017-02-23,10.94794,100.0,70.0
2017-02-24,13.2769,100.0,80.0
2017-02-25,16.55988,0.0,80.0
