period,ratio,1,2
2017-08-15,31.863970000000002,60.46580188679245,76.45047169811319
2017-08-16,39.681490000000004,62.19392752203722,77.36532810969638
2017-08-17,52.15344,64.18539325842697,79.43820224719101
2017-08-18,27.66266,71.42857142857143,84.39775910364146
2017-08-19,25.84136,71.70542635658916,85.17829457364341
2017-08-20,32.31709,66.77740863787376,81.04651162790697
2017-08-21,39.25476,71.49280575539568,84.56834532374103
2017-08-22,33.4917,72.26775956284153,82.1584699453552
2017-08-23,100.0,63.11111111111111,75.77777777777777
2017-08-24,46.073640000000005,66.01123595505618,79.38202247191012
2017-08-25,25.806160000000002,64.85714285714286,79.65714285714286
2017-08-26,22.98623,67.87234042553192,77.23404255319149
2017-08-27,32.23791,68.46473029045643,78.42323651452283
2017-08-28,22.110770000000002,67.27941176470588,77.57352941176472
2017-08-29,31.7056,66.33663366336634,79.9009900990099
2017-08-30,21.8908,64.85148514851485,77.72277227722772
2017-08-31,16.57208,63.84615384615384,75.6923076923077
2017-09-01,11.04658,65.06849315068493,78.76712328767123
2017-09-02,14.693589999999999,68.18181818181817,78.3116883116883
2017-09-03,10.50107,70.9090909090909,81.27272727272727
2017-09-04,8.35422,62.5,83.33333333333334
2017-09-05,7.96709,67.44186046511628,78.83720930232558
2017-09-06,12.164000000000001,65.47619047619048,86.42857142857142
2017-09-07,9.44965,74.24242424242425,77.27272727272727
2017-09-08,13.61576,70.3125,89.375
2017-09-09,17.37715,68.42105263157895,82.89473684210527
2017-09-10,12.63912,68.91891891891892,79.72972972972973
2017-09-11,1.179,47.05882352941176,78.82352941176472
2017-09-13,0.026389999999999997,68.42105263157895,82.63157894736842
2017-09-14,0.061579999999999996,45.83333333333333,78.33333333333331
2017-09-15,0.061579999999999996,63.888888888888886,71.11111111111111
