period,ratio,1,2
2017-06-28,91.67596,73.21428571428571,84.64285714285714
2017-06-29,80.04571,66.0,87.2
2017-06-30,85.27082,76.78571428571429,84.64285714285714
2017-07-01,44.15032,72.5,82.5
2017-07-02,18.8965,80.0,91.33333333333333
2017-07-03,42.25269,53.333333333333336,86.0
2017-07-04,46.99409,54.54545454545454,70.9090909090909
2017-07-05,100.0,100.0,90.0
2017-07-06,42.31648,75.0,92.5
2017-07-07,38.04815,77.77777777777779,75.55555555555554
2017-07-08,44.30447,83.33333333333334,85.83333333333334
2017-07-09,33.413059999999994,64.28571428571429,64.28571428571429
2017-07-10,31.71742,62.5,81.25
2017-07-11,30.649009999999997,62.5,97.5
2017-07-12,39.72253,66.66666666666666,75.0
2017-07-13,26.2797,16.666666666666664,50.0
2017-07-14,34.05092,87.5,72.5
2017-07-15,37.84085,0.0,80.0
2017-07-16,41.20023,91.66666666666666,86.66666666666666
2017-07-17,7.85095,75.0,95.0
2017-07-18,2.46106,83.33333333333334,86.66666666666666
2017-07-19,1.97735,50.0,83.33333333333334
2017-07-20,1.8285200000000001,50.0,80.0
2017-07-21,1.65842,,
2017-07-22,1.6743700000000001,0.0,10.0
2017-07-23,1.64779,50.0,50.0
2017-07-24,1.4032799999999999,100.0,100.0
2017-07-25,1.0949799999999998,50.0,65.0
2017-07-26,1.46707,,
2017-07-27,1.9614,0.0,90.0
2017-07-28,2.25907,100.0,95.0
