period,ratio,1,2
2017-06-29,21.20909,98.07692307692308,94.61538461538464
2017-06-30,37.47189,50.0,70.0
2017-07-01,61.97851,35.0,51.0
2017-07-02,53.90956,37.5,41.25
2017-07-03,38.57107,50.0,40.0
2017-07-04,45.16612,100.0,80.0
2017-07-05,100.0,0.0,20.0
2017-07-06,42.19335,100.0,100.0
2017-07-07,45.04121,,
2017-07-08,59.555330000000005,75.0,90.0
2017-07-09,41.21908,37.5,48.75
2017-07-10,11.74119,100.0,60.0
2017-07-11,3.4973699999999996,0.0,10.0
2017-07-12,1.7237,100.0,80.0
2017-07-13,1.47389,100.0,100.0
2017-07-14,2.24831,0.0,15.0
2017-07-15,1.9735099999999999,100.0,40.0
2017-07-16,2.1234,100.0,70.0
2017-07-17,0.87434,0.0,50.0
2017-07-18,0.9492799999999999,,
2017-07-19,0.8243799999999999,,
2017-07-20,0.37471,,
2017-07-21,0.47463999999999995,100.0,90.0
2017-07-22,0.64951,,
2017-07-23,0.29977,100.0,90.0
2017-07-25,0.19985,,
2017-07-26,0.17486,,
2017-07-27,0.1249,,
2017-07-28,0.17486,,
2017-07-29,0.17486,,
