period,ratio,1,2
2017-03-23,64.70745,67.52,79.616
2017-03-24,67.55169000000001,72.72036474164135,82.56838905775076
2017-03-25,79.45581,69.35714285714286,78.3
2017-03-26,100.0,69.32185145317546,77.98708288482237
2017-03-27,39.66397,67.2859450726979,78.30371567043619
2017-03-28,28.442429999999998,69.52247191011236,78.03370786516854
2017-03-29,27.78698,70.10309278350515,76.93298969072166
2017-03-30,21.80016,67.72388059701493,78.24626865671644
2017-03-31,26.45032,66.19047619047619,74.85714285714286
2017-04-01,28.350579999999997,72.83813747228382,82.52771618625276
2017-04-02,24.51291,71.08843537414967,78.3673469387755
2017-04-03,13.60017,69.5945945945946,73.78378378378378
2017-04-04,10.51344,65.1006711409396,76.91275167785236
2017-04-05,10.20919,66.15384615384615,73.23076923076923
2017-04-06,9.51499,66.53225806451613,77.41935483870968
2017-04-07,10.02709,64.14141414141415,76.06060606060606
2017-04-08,15.079039999999999,74.44444444444444,78.55555555555554
2017-04-09,12.18147,66.26794258373205,75.64593301435407
2017-04-10,7.41827,70.11494252873564,72.41379310344827
2017-04-11,6.29585,60.8433734939759,70.12048192771084
2017-04-12,5.32725,73.13432835820896,77.01492537313433
2017-04-13,4.57335,61.53846153846154,72.88461538461537
2017-04-14,5.28236,71.81818181818181,76.0
2017-04-15,10.609160000000001,78.08988764044943,82.69662921348315
2017-04-16,5.55516,70.39473684210526,76.97368421052633
2017-04-17,4.28801,71.56862745098039,78.23529411764707
2017-04-18,3.51861,71.42857142857143,74.76190476190476
2017-04-19,3.1307099999999997,71.27659574468085,72.3404255319149
2017-04-20,3.35839,75.0,77.72727272727272
2017-04-21,4.86894,62.5,74.64285714285714
2017-04-22,4.44002,71.79487179487181,79.74358974358975
2017-04-23,23.69974,75.0,78.06451612903227
