period,ratio,1,2
2017-08-02,0.71483,63.04347826086957,66.08695652173913
2017-08-03,0.71483,65.0,61.333333333333336
2017-08-04,0.56165,62.96296296296296,69.25925925925925
2017-08-05,0.40847,60.0,62.66666666666667
2017-08-06,0.38294,56.666666666666664,63.33333333333332
2017-08-07,21.70028,70.0,68.5
2017-08-08,29.563440000000003,53.125,71.875
2017-08-09,28.56778,58.333333333333336,65.83333333333331
2017-08-10,100.0,57.14285714285714,67.14285714285714
2017-08-11,35.25657,55.55555555555556,64.44444444444446
2017-08-12,22.05769,100.0,92.5
2017-08-13,34.18432,100.0,90.0
2017-08-14,10.18636,80.0,74.0
2017-08-15,0.20423,100.0,100.0
2017-08-24,0.12764,0.0,10.0
2017-08-31,0.22976,,
2017-09-02,0.12764,,
