period,ratio,1,2
2017-02-23,19.33445,75.53846153846155,92.0
2017-02-24,43.87978,73.42995169082126,90.28985507246377
2017-02-25,65.32954000000001,77.74869109947645,90.36649214659687
2017-02-26,19.60531,76.72413793103449,89.54022988505749
2017-02-27,100.0,73.66412213740458,89.38931297709925
2017-02-28,44.96324,73.23232323232324,89.19191919191918
2017-03-01,44.33122,72.17391304347827,86.78260869565219
2017-03-02,25.44821,71.29629629629629,94.44444444444443
2017-03-03,18.715329999999998,79.16666666666666,90.0
2017-03-04,26.441370000000003,75.94936708860759,89.87341772151899
2017-03-05,28.505090000000003,78.66666666666666,92.4
2017-03-06,5.12059,74.07407407407408,81.85185185185185
2017-03-07,1.79285,68.96551724137932,87.58620689655173
2017-03-08,1.62517,69.56521739130434,84.78260869565217
2017-03-09,1.36721,76.66666666666667,91.66666666666666
2017-03-10,1.59938,80.95238095238095,93.33333333333334
2017-03-11,2.57964,77.14285714285715,92.85714285714286
2017-03-12,2.36037,78.04878048780488,89.75609756097562
2017-03-13,1.62517,85.0,87.0
2017-03-14,1.2640200000000001,57.14285714285714,91.42857142857142
2017-03-15,1.34141,75.0,89.16666666666666
2017-03-16,1.49619,70.58823529411765,83.52941176470588
2017-03-17,4.759440000000001,81.57894736842105,83.15789473684208
2017-03-18,1.7412599999999998,78.84615384615384,89.61538461538464
2017-03-19,1.75415,75.0,95.0
2017-03-20,1.03185,64.28571428571429,95.71428571428571
2017-03-21,1.4317,72.22222222222221,91.11111111111109
2017-03-22,0.94157,73.52941176470588,90.0
2017-03-23,1.10924,92.30769230769232,84.61538461538464
