period,ratio,1,2
2017-08-30,68.85426,71.69421487603306,88.05785123966943
2017-08-31,100.0,74.44444444444444,87.73333333333332
2017-09-01,71.23073000000001,73.16176470588235,84.19117647058825
2017-09-02,92.86815,70.73863636363636,83.63636363636363
2017-09-03,80.78917,71.46118721461188,83.56164383561642
2017-09-04,56.855740000000004,72.69736842105263,86.38157894736842
2017-09-05,44.15469,71.84466019417476,84.07766990291263
2017-09-06,48.6778,63.95348837209303,78.83720930232558
2017-09-07,37.5495,75.51020408163265,84.69387755102039
2017-09-08,45.15549,68.125,83.875
2017-09-09,54.23304,67.5,83.2
2017-09-10,48.77754,73.52941176470588,86.66666666666666
2017-09-11,24.82725,72.5,84.16666666666666
2017-09-12,20.334979999999998,67.34693877551021,79.59183673469387
2017-09-13,15.803189999999999,79.26829268292683,89.02439024390245
2017-09-14,16.69895,71.42857142857143,84.0
2017-09-15,18.78728,76.38888888888889,85.55555555555556
2017-09-16,31.38907,71.56862745098039,86.86274509803921
2017-09-17,20.81586,70.75471698113208,84.15094339622641
2017-09-18,13.02678,78.78787878787878,89.09090909090908
2017-09-19,10.11834,68.0,78.8
2017-09-20,11.12106,70.45454545454545,83.63636363636363
2017-09-21,11.25165,79.16666666666666,81.66666666666666
2017-09-22,8.26707,72.41379310344827,77.58620689655173
2017-09-23,11.93153,76.78571428571429,86.78571428571429
2017-09-24,20.081039999999998,64.0625,87.5
2017-09-25,6.94681,76.78571428571429,85.71428571428571
2017-09-26,6.49483,75.0,82.85714285714286
2017-09-27,8.26177,63.33333333333333,90.66666666666666
2017-09-28,5.4579,57.14285714285714,65.71428571428571
2017-09-29,6.039969999999999,43.75,68.75
2017-09-30,12.41965,78.57142857142857,86.42857142857142
