period,ratio,1,2
2017-12-14,100.0,62.419974391805376,81.33162612035854
2017-12-15,42.3565,67.03442188879082,81.05913503971756
2017-12-16,36.126329999999996,55.5672268907563,70.39915966386555
2017-12-17,31.69887,49.25864909390445,60.378912685337724
2017-12-18,46.13498,46.81122448979592,55.66326530612245
2017-12-19,41.931059999999995,48.706896551724135,58.060344827586206
2017-12-20,70.86097,52.702702702702695,63.081081081081074
2017-12-21,46.38015,49.18699186991871,64.95934959349594
2017-12-22,45.08941,53.44827586206896,62.5
2017-12-23,47.23103,56.00000000000001,65.36
2017-12-24,47.25987,52.547770700636946,63.69426751592357
2017-12-25,34.3813,52.5,61.57142857142858
2017-12-26,50.70666,50.0,64.6938775510204
2017-12-27,28.75685,43.97590361445783,64.45783132530121
2017-12-28,22.64926,50.0,57.58064516129032
2017-12-29,23.37755,57.49999999999999,60.83333333333332
2017-12-30,18.178539999999998,62.745098039215684,71.76470588235293
2017-12-31,11.07585,51.02040816326531,64.08163265306122
2018-01-01,11.55177,63.541666666666664,66.45833333333331
2018-01-02,16.87337,45.454545454545446,57.27272727272728
2018-01-03,20.6807,51.11111111111111,65.33333333333333
2018-01-04,9.48226,64.28571428571429,68.57142857142858
2018-01-05,6.43928,66.0,72.0
2018-01-06,17.13296,71.25,72.25
2018-01-07,12.91462,73.4375,80.9375
2018-01-08,1.8820299999999999,75.0,71.53846153846153
2018-01-09,0.09374,75.0,68.57142857142858
2018-01-10,0.04326,46.15384615384616,70.76923076923077
2018-01-12,0.04326,67.5,75.5
2018-01-14,0.0721,55.88235294117647,54.705882352941174
