period,ratio,1,2
2017-01-12,100.0,49.33333333333334,73.06666666666668
2017-01-13,4.15148,64.58333333333334,86.66666666666666
2017-01-14,2.85494,80.76923076923077,95.0
2017-01-15,2.43261,77.14285714285715,96.85714285714283
2017-01-16,2.0024,67.5,85.0
2017-01-17,1.4550299999999998,86.36363636363636,100.0
2017-01-18,1.1419700000000002,72.72727272727273,79.0909090909091
2017-01-19,1.04845,87.5,91.875
2017-01-20,1.0208899999999999,75.0,93.33333333333334
2017-01-21,0.91161,83.33333333333334,100.0
2017-01-22,0.8436799999999999,55.55555555555556,77.77777777777777
2017-01-23,0.66352,87.5,97.5
2017-01-24,0.58772,90.0,98.0
2017-01-25,0.50798,75.0,75.0
2017-01-26,0.38,25.0,100.0
2017-01-27,0.34554,50.0,92.5
2017-01-28,0.33274000000000004,100.0,97.5
2017-01-29,0.33471,100.0,100.0
2017-01-30,0.30715,50.0,75.0
2017-01-31,0.31501999999999997,100.0,94.0
2017-02-01,0.253,100.0,90.0
2017-02-02,0.17523,50.0,75.0
2017-02-03,0.12797999999999998,100.0,100.0
2017-02-04,0.13585,75.0,95.0
2017-02-05,0.12797999999999998,50.0,95.0
2017-02-06,0.1329,75.0,100.0
2017-02-07,0.08957999999999999,,
2017-02-08,0.07678,87.5,77.5
2017-02-09,0.08957999999999999,100.0,100.0
2017-02-10,0.10435,100.0,95.0
2017-02-11,0.09844,100.0,100.0
2017-02-12,0.05316,50.0,90.0
