period,ratio,1,2
2017-01-25,21.53594,80.35714285714286,84.64285714285714
2017-01-26,25.261429999999997,94.64285714285714,91.42857142857142
2017-01-27,56.4379,85.22727272727273,93.86363636363637
2017-01-28,46.339859999999994,80.0,87.6
2017-01-29,27.156859999999998,84.21052631578947,87.19298245614034
2017-01-30,72.90849,88.75,86.125
2017-01-31,100.0,83.75,88.0
2017-02-01,68.39869,71.42857142857143,81.42857142857142
2017-02-02,93.49673,93.33333333333333,86.0
2017-02-03,74.05228000000001,92.85714285714286,85.71428571428571
2017-02-04,93.66013000000001,89.28571428571429,89.64285714285714
2017-02-05,84.47712,92.10526315789473,90.0
2017-02-06,28.30065,100.0,82.0
2017-02-07,15.68627,71.42857142857143,77.14285714285714
2017-02-08,15.915029999999998,85.0,90.0
2017-02-09,13.921560000000001,100.0,85.71428571428571
2017-02-10,15.62091,85.71428571428571,94.28571428571429
2017-02-11,18.823520000000002,81.25,91.25
2017-02-12,20.29411,100.0,88.0
2017-02-13,19.70588,100.0,82.85714285714286
2017-02-14,18.23529,50.0,75.0
2017-02-15,18.43137,83.33333333333334,96.66666666666666
2017-02-16,16.9281,100.0,83.33333333333334
2017-02-17,17.12418,75.0,96.66666666666666
2017-02-18,19.3464,100.0,97.5
2017-02-19,17.94117,83.33333333333334,83.33333333333334
2017-02-20,15.16339,75.0,95.0
2017-02-21,16.04575,66.66666666666666,96.66666666666666
2017-02-22,19.70588,80.0,80.0
2017-02-23,17.35294,100.0,96.0
2017-02-24,16.53594,100.0,100.0
2017-02-25,14.90196,100.0,100.0
