period,ratio,1,2
2017-07-26,100.0,77.91666666666667,93.20833333333333
2017-07-27,25.37946,82.86118980169972,87.96033994334277
2017-07-28,32.69392,87.46958637469587,88.78345498783455
2017-07-29,41.518390000000004,87.15670436187399,88.10985460420034
2017-07-30,50.57055,86.38968481375359,87.44985673352434
2017-07-31,28.30675,87.53799392097264,86.58054711246201
2017-08-01,21.0208,86.1629881154499,86.99490662139219
2017-08-02,20.13393,86.15107913669064,87.21223021582733
2017-08-03,19.42233,85.99585062240665,85.68464730290457
2017-08-04,14.58567,89.25373134328358,87.64179104477611
2017-08-05,14.467070000000001,87.33766233766234,86.88311688311688
2017-08-06,14.651520000000001,84.30851063829788,83.61702127659575
2017-08-07,11.22985,87.16216216216216,85.60810810810808
2017-08-08,9.30311,87.27598566308244,87.20430107526883
2017-08-09,8.05095,84.50704225352112,84.08450704225353
2017-08-10,9.934439999999999,83.98268398268398,86.83982683982684
2017-08-11,7.57753,86.87150837988827,86.08938547486035
2017-08-12,7.71939,89.3103448275862,87.24137931034483
2017-08-13,8.97353,87.5,86.43939393939394
2017-08-14,9.39419,85.2409638554217,85.54216867469879
2017-08-15,9.54195,84.67153284671532,87.66423357664235
2017-08-16,5.12857,85.88235294117646,88.11764705882354
2017-08-17,5.00178,88.98305084745762,87.79661016949152
2017-08-18,4.3783199999999995,86.03603603603604,86.03603603603604
2017-08-19,5.12333,92.69662921348316,89.2134831460674
2017-08-20,6.37779,88.09523809523809,86.66666666666666
2017-08-21,3.9665,88.23529411764706,89.41176470588235
2017-08-22,3.34599,83.33333333333334,87.03703703703704
2017-08-23,3.76698,90.74074074074075,88.88888888888891
2017-08-24,2.70287,88.98305084745762,85.08474576271186
2017-08-25,2.44699,85.83333333333333,87.16666666666667
2017-08-26,3.03606,84.45945945945947,86.48648648648651
