period,ratio,1,2
2017-10-19,0.6989,78.125,91.5
2017-10-20,8.70455,77.19298245614034,98.94736842105263
2017-10-21,13.3145,80.72916666666666,95.9375
2017-10-22,10.48358,77.05882352941177,93.52941176470588
2017-10-23,28.972820000000002,41.38785625774473,29.021065675340765
2017-10-24,74.33109,48.36829836829837,62.167832167832174
2017-10-25,100.0,53.87323943661971,80.35211267605634
2017-10-26,30.4624,55.487804878048784,86.34146341463415
2017-10-27,24.4617,59.859154929577464,87.32394366197184
2017-10-28,25.35827,63.52941176470588,86.58823529411764
2017-10-29,28.859859999999998,58.606557377049185,96.39344262295081
2017-10-30,13.921629999999999,64.28571428571429,96.66666666666666
2017-10-31,12.39675,71.42857142857143,95.0
2017-11-01,2.0472900000000003,54.807692307692314,98.65384615384616
2017-11-02,10.99894,60.22727272727273,95.90909090909092
2017-11-03,10.69537,61.111111111111114,93.33333333333334
2017-11-04,13.92869,59.183673469387756,93.6734693877551
2017-11-05,17.45852,64.0625,91.875
2017-11-06,1.37663,67.3913043478261,87.82608695652173
2017-11-08,0.04941,63.63636363636363,95.0
2017-11-09,0.04941,64.28571428571429,92.85714285714286
2017-11-17,0.04235,60.0,82.0
2017-11-19,0.035289999999999995,50.0,90.90909090909092
