period,ratio,1,2
2017-03-23,18.19959,90.90909090909092,97.68595041322314
2017-03-24,76.53271,89.54545454545455,95.0
2017-03-25,100.0,87.10526315789474,94.05263157894737
2017-03-26,25.5797,88.60465116279069,94.69767441860468
2017-03-27,19.20135,88.70967741935483,95.16129032258064
2017-03-28,15.859000000000002,87.98076923076923,93.07692307692307
2017-03-29,24.07556,88.32116788321169,93.64963503649636
2017-03-30,12.872010000000001,92.92929292929291,95.15151515151516
2017-03-31,14.794870000000001,81.38297872340425,93.40425531914894
2017-04-01,16.94589,87.96992481203007,93.38345864661656
2017-04-02,14.855739999999999,91.82692307692308,94.80769230769229
2017-04-03,11.09169,92.44186046511628,93.48837209302326
2017-04-04,8.856530000000001,92.85714285714286,95.87301587301589
2017-04-05,8.8689,85.57692307692307,96.34615384615384
2017-04-06,7.964639999999999,90.3846153846154,91.53846153846152
2017-04-07,8.22943,79.59183673469387,95.30612244897961
2017-04-08,9.4762,89.47368421052632,95.39473684210526
2017-04-09,8.975810000000001,90.67796610169492,95.25423728813561
2017-04-10,6.26698,82.85714285714286,95.14285714285714
2017-04-11,5.39835,80.3030303030303,92.42424242424242
2017-04-12,6.26698,79.16666666666666,88.33333333333334
2017-04-13,4.55299,89.47368421052632,94.47368421052632
2017-04-14,5.17414,82.0,90.8
2017-04-15,5.66364,88.46153846153845,93.07692307692307
2017-04-16,5.37855,88.54166666666666,95.625
2017-04-17,4.55398,82.25806451612904,90.3225806451613
2017-04-18,3.90312,70.83333333333334,95.0
2017-04-19,4.11397,90.625,90.625
2017-04-20,3.42055,77.77777777777779,90.0
2017-04-21,3.6507,91.17647058823528,94.11764705882351
2017-04-22,4.43717,82.35294117647058,91.17647058823528
2017-04-23,4.04319,88.46153846153845,91.53846153846152
