period,ratio,1,2
2017-10-04,5.31123,85.0,90.5
2017-10-05,5.3533599999999995,75.92592592592592,91.85185185185183
2017-10-06,5.27589,88.46153846153845,91.92307692307693
2017-10-07,6.46114,86.11111111111111,92.22222222222221
2017-10-08,20.654329999999998,81.94444444444444,92.77777777777779
2017-10-09,8.44224,81.03448275862068,95.51724137931033
2017-10-10,5.28948,76.66666666666667,90.66666666666666
2017-10-11,8.33758,90.0,97.0
2017-10-12,3.17042,90.0,91.5
2017-10-13,3.03994,78.57142857142857,94.28571428571429
2017-10-14,3.7222699999999995,83.33333333333334,91.11111111111109
2017-10-15,3.4422699999999997,85.0,96.0
2017-10-16,2.24954,86.66666666666667,96.66666666666666
2017-10-17,1.9831299999999998,95.83333333333334,95.0
2017-10-18,1.8981700000000001,93.33333333333333,94.0
2017-10-19,1.68681,54.54545454545454,90.90909090909092
2017-10-20,1.784,100.0,94.28571428571429
2017-10-21,3.78684,95.83333333333334,89.16666666666666
2017-10-22,3.43819,90.90909090909092,94.54545454545456
2017-10-23,2.07488,100.0,88.57142857142858
2017-10-24,1.82002,62.5,70.0
2017-10-25,1.45846,75.0,85.0
2017-10-26,1.30283,50.0,90.0
2017-10-27,1.29875,83.33333333333334,93.33333333333334
2017-10-28,1.58555,100.0,95.0
2017-10-29,1.7004,100.0,100.0
2017-10-30,0.9446700000000001,50.0,90.0
2017-10-31,0.8624299999999999,100.0,100.0
2017-11-01,1.1669,,
2017-11-02,1.04185,100.0,85.0
2017-11-03,1.19069,100.0,65.0
2017-11-04,100.0,66.66666666666666,86.66666666666666
