period,ratio,1,2
2017-08-23,100.0,59.760000000000005,74.56
2017-08-24,30.439859999999996,44.33876811594203,56.16847826086956
2017-08-25,10.27435,43.28358208955224,57.5
2017-08-26,9.453619999999999,51.26394052044609,66.14126394052045
2017-08-27,10.64096,47.39803094233474,60.25316455696203
2017-08-28,5.93325,51.33928571428571,68.37053571428571
2017-08-29,4.07866,54.05643738977073,69.55908289241621
2017-08-30,3.4872900000000002,52.5,69.16666666666669
2017-08-31,2.49705,53.179190751445084,68.9306358381503
2017-09-01,2.06042,54.81651376146789,70.09174311926606
2017-09-02,2.34412,59.49074074074075,73.51851851851853
2017-09-03,1.9639900000000001,56.59574468085107,68.97872340425532
2017-09-04,1.29196,54.47154471544715,70.16260162601627
2017-09-05,1.00817,57.22222222222222,67.33333333333333
2017-09-06,0.73087,54.22535211267606,65.91549295774647
2017-09-07,0.56217,43.96551724137931,59.827586206896555
2017-09-08,0.64778,56.03448275862068,58.965517241379324
2017-09-09,0.82955,60.76923076923077,68.15384615384616
2017-09-10,0.64778,54.166666666666664,67.0
2017-09-11,0.39229,48.68421052631579,61.84210526315789
2017-09-12,0.31848000000000004,35.9375,61.25
2017-09-13,0.26188,53.125,54.375
2017-09-14,0.23999,42.857142857142854,70.0
2017-09-15,0.24963000000000002,40.0,74.0
2017-09-16,0.37589,54.54545454545454,68.63636363636363
2017-09-17,0.30441999999999997,45.83333333333333,70.83333333333331
2017-09-18,0.2526,75.0,79.16666666666669
2017-09-19,1.3423399999999999,35.0,62.09090909090909
2017-09-20,2.76137,40.92409240924093,69.00990099009901
2017-09-21,1.95182,43.62934362934363,66.75675675675674
2017-09-22,1.47472,43.82352941176471,69.76470588235293
2017-09-23,1.83313,52.64550264550265,69.4179894179894
