period,ratio,1,2
2017-04-05,100.0,81.88775510204081,84.13265306122449
2017-04-06,16.62556,77.77777777777779,80.55555555555556
2017-04-07,13.39295,72.07207207207207,75.94594594594594
2017-04-08,13.87439,75.96899224806202,77.2093023255814
2017-04-09,12.25539,77.73722627737226,81.3138686131387
2017-04-10,7.18957,70.2020202020202,74.34343434343434
2017-04-11,5.98106,64.40677966101694,72.88135593220339
2017-04-12,4.12961,63.0,71.39999999999999
2017-04-13,3.4441,66.66666666666666,70.60606060606061
2017-04-14,3.60695,73.07692307692307,74.23076923076923
2017-04-15,3.85696,79.54545454545455,76.81818181818183
2017-04-16,3.50694,71.42857142857143,71.90476190476191
2017-04-17,2.52108,60.526315789473685,71.57894736842105
2017-04-18,2.01294,92.30769230769232,90.0
2017-04-19,7.04362,81.03448275862068,76.89655172413792
2017-04-20,11.05971,67.14285714285714,69.42857142857143
2017-04-21,8.115639999999999,69.35483870967742,77.74193548387098
2017-04-22,13.84365,62.857142857142854,72.0
2017-04-23,7.1135600000000005,65.625,72.1875
2017-04-24,4.11137,75.80645161290323,77.09677419354838
2017-04-25,3.36403,76.19047619047619,78.09523809523809
2017-04-26,2.90117,75.0,64.0
2017-04-27,2.75555,60.71428571428571,75.0
2017-04-28,2.74575,100.0,75.0
2017-04-29,2.88292,91.66666666666666,83.33333333333334
2017-04-30,2.92887,80.35714285714286,75.71428571428571
2017-05-01,2.50148,60.0,69.33333333333334
2017-05-02,2.08659,69.44444444444444,74.44444444444446
2017-05-03,2.79406,81.81818181818183,80.90909090909092
2017-05-04,2.28728,55.55555555555556,76.66666666666669
2017-05-05,2.4714099999999997,77.77777777777779,81.11111111111111
