period,ratio,1,2
2017-11-02,1.9609599999999998,77.77777777777779,88.88888888888891
2017-11-03,3.33083,12.5,27.5
2017-11-04,8.02214,80.0,72.0
2017-11-05,13.238879999999998,85.0,88.0
2017-11-06,32.04165,,
2017-11-07,35.23175,66.66666666666666,66.66666666666669
2017-11-08,84.49051999999999,0.0,90.0
2017-11-09,100.0,50.0,75.0
2017-11-10,56.211290000000005,75.0,40.0
2017-11-11,75.699,0.0,30.0
2017-11-12,51.35109,100.0,80.0
2017-11-13,7.984610000000001,,
2017-11-14,2.3550299999999997,,
2017-11-15,2.09232,,
2017-11-16,1.6701,,
2017-11-17,1.53875,0.0,10.0
2017-11-18,2.36442,,
2017-11-19,2.12047,100.0,80.0
2017-11-20,1.16344,,
2017-11-21,0.99455,,
2017-11-22,0.8632,,
2017-11-23,0.9101100000000001,,
2017-11-24,0.83505,100.0,90.0
2017-11-25,1.01332,,
2017-11-26,0.74122,,
2017-11-27,0.4316,,
2017-11-28,0.29086,,
2017-11-29,0.35653,,
2017-11-30,0.28147,,
2017-12-01,0.35653,,
2017-12-02,0.30962,50.0,55.0
