period,ratio,1,2
2017-10-19,58.215469999999996,54.61538461538461,70.76923076923077
2017-10-20,93.99588,59.01639344262295,72.13114754098362
2017-10-21,100.0,56.97674418604651,74.41860465116278
2017-10-22,83.68475,55.88235294117647,62.745098039215684
2017-10-23,79.85343,53.75,61.0
2017-10-24,87.46464,60.0,72.28571428571429
2017-10-25,77.38493000000001,60.71428571428571,68.57142857142858
2017-10-26,20.082279999999997,32.142857142857146,66.42857142857142
2017-10-27,12.61249,52.94117647058824,70.0
2017-10-28,12.53535,79.16666666666666,66.66666666666669
2017-10-29,10.51684,41.66666666666667,48.33333333333333
2017-10-30,8.858310000000001,75.0,80.0
2017-10-31,7.82977,62.5,85.0
2017-11-01,10.07971,57.14285714285714,67.14285714285714
2017-11-02,8.13833,64.28571428571429,67.14285714285714
2017-11-03,4.9627099999999995,87.5,87.5
2017-11-04,4.73129,50.0,76.66666666666669
2017-11-05,4.4613,75.0,80.0
2017-11-06,3.3941800000000004,100.0,70.0
2017-11-07,3.22705,100.0,100.0
2017-11-08,3.5484699999999996,100.0,80.0
2017-11-09,7.4055,50.0,53.33333333333333
2017-11-10,8.11262,50.0,80.0
2017-11-11,18.71946,28.57142857142857,58.57142857142858
2017-11-12,9.91257,33.33333333333333,46.66666666666667
2017-11-13,7.624060000000001,83.33333333333334,63.33333333333332
2017-11-14,6.14553,37.5,10.0
2017-11-15,5.361269999999999,50.0,85.0
2017-11-16,4.1913,50.0,50.0
2017-11-17,3.61275,100.0,100.0
2017-11-18,4.70557,,
2017-11-19,10.50398,50.0,50.0
