period,ratio,1,2
2017-06-15,54.31199,60.0,82.0
2017-06-16,66.46224000000001,100.0,100.0
2017-06-17,92.98581,0.0,90.0
2017-06-18,66.30893,50.0,55.0
2017-06-19,53.6604,83.33333333333334,73.33333333333331
2017-06-20,59.33306999999999,50.0,60.0
2017-06-21,100.0,75.0,65.0
2017-06-22,42.66002,,
2017-06-23,54.54196999999999,66.66666666666666,76.66666666666669
2017-06-24,77.30931,100.0,92.5
2017-06-25,66.73054,100.0,84.28571428571429
2017-06-26,68.87696,,
2017-06-27,44.92142,0.0,20.0
2017-06-28,6.7842,0.0,65.0
2017-06-29,6.2859300000000005,100.0,90.0
2017-06-30,11.11536,100.0,100.0
2017-07-01,15.63817,100.0,83.33333333333334
2017-07-02,13.03181,80.0,90.0
2017-07-03,4.13951,0.0,70.0
2017-07-04,3.87121,,
2017-07-05,5.02108,87.5,75.0
2017-07-06,4.98275,,
2017-07-07,8.39402,,
2017-07-08,14.909920000000001,100.0,73.33333333333331
2017-07-09,10.84706,0.0,40.0
2017-07-10,4.59946,100.0,100.0
2017-07-11,4.17784,,
2017-07-12,4.36949,,
2017-07-13,4.67612,,
2017-07-14,5.51935,50.0,70.0
2017-07-15,6.05596,,
