period,ratio,1,2
2017-08-23,79.72591,63.758389261744966,79.39597315436242
2017-08-24,100.0,72.17391304347827,82.17391304347827
2017-08-25,88.50535,62.59259259259259,80.88888888888889
2017-08-26,84.43683,70.99447513812154,86.24309392265192
2017-08-27,76.03426,75.62189054726367,89.25373134328359
2017-08-28,59.074940000000005,73.48484848484848,82.42424242424242
2017-08-29,73.47323,34.48275862068966,67.24137931034483
2017-08-30,49.98715,50.0,66.53846153846153
2017-08-31,43.80299,71.42857142857143,75.71428571428571
2017-09-01,31.768729999999998,31.25,65.0
2017-09-02,35.82012,70.0,67.0
2017-09-03,27.79443,57.14285714285714,61.42857142857142
2017-09-04,7.17773,71.42857142857143,64.28571428571429
2017-09-05,3.81156,71.42857142857143,78.57142857142858
2017-09-06,10.35546,50.0,55.0
2017-09-07,11.65738,60.0,66.0
2017-09-08,12.52248,12.5,50.0
2017-09-09,16.53104,,
2017-09-10,17.95289,0.0,20.0
2017-09-11,11.00642,0.0,20.0
2017-09-12,9.02783,100.0,70.0
2017-09-13,7.820119999999999,50.0,75.0
2017-09-14,7.42612,,
2017-09-15,8.38543,100.0,50.0
2017-09-16,11.7516,50.0,80.0
2017-09-17,11.36616,0.0,10.0
2017-09-18,6.903639999999999,75.0,50.0
2017-09-19,5.37901,100.0,100.0
2017-09-20,5.41327,0.0,20.0
2017-09-21,4.89935,30.0,56.0
2017-09-22,2.40685,,
2017-09-23,0.72805,,
