period,ratio,1,2
2017-03-30,10.42901,86.73469387755102,95.10204081632652
2017-03-31,11.45006,81.42857142857143,91.71428571428571
2017-04-01,10.99686,83.01886792452831,84.71698113207546
2017-04-02,10.96462,79.06976744186046,85.81395348837208
2017-04-03,9.31661,77.58620689655173,89.3103448275862
2017-04-04,8.7004,82.14285714285714,87.85714285714286
2017-04-05,9.268239999999999,85.0,86.66666666666666
2017-04-06,8.40841,81.25,86.25
2017-04-07,7.81728,83.33333333333334,90.66666666666666
2017-04-08,7.82803,79.54545454545455,91.81818181818181
2017-04-09,100.0,73.33333333333333,86.66666666666666
2017-04-10,9.16793,76.47058823529412,87.05882352941175
2017-04-11,77.01925,79.16666666666666,84.16666666666666
2017-04-12,8.10389,69.04761904761905,88.57142857142858
2017-04-13,6.77653,80.76923076923077,93.07692307692307
2017-04-14,12.369010000000001,73.52941176470588,85.29411764705884
2017-04-15,15.190320000000002,70.0,84.25
2017-04-16,17.64979,85.9375,86.5625
2017-04-17,13.766229999999998,75.0,79.58333333333331
2017-04-18,10.28392,78.125,90.625
2017-04-19,8.49798,67.64705882352942,88.23529411764709
2017-04-20,8.19525,86.11111111111111,88.88888888888891
2017-04-21,7.51813,61.111111111111114,85.55555555555556
2017-04-22,8.46574,78.125,88.125
2017-04-23,8.14509,67.24137931034483,90.0
2017-04-24,5.84505,76.66666666666667,89.33333333333334
2017-04-25,5.232419999999999,70.83333333333334,75.83333333333331
2017-04-26,4.89386,75.0,90.83333333333334
2017-04-27,4.25615,86.36363636363636,92.72727272727273
2017-04-28,4.01612,80.0,88.0
2017-04-29,4.5212699999999995,75.0,87.5
2017-04-30,5.155390000000001,54.54545454545454,81.81818181818181
