20181223,관람객애들이 엄청 재밌었대요  
20181223,인크레더블 1편만큼은 아니지만.. 그래도 멋지다. 특히 잭잭.  
20181223,관람객굿!!!! 잘 만든 영화~~  
20181222,관람객재미와감동의애니메이현  
20181222,여전히 일라스티걸은 너무나도 치명적이고 매력적이다... 날 가져요 엉엉ㅠㅠ  
20181222,관람객재밌게봤어요~역쉬~인크레더블  
20181222,진짜 잘만들었다. 상상 그 이상이네.  
20181220,관람객만두이야기너무감동이에요ㅎㅎ  
20181220,관람객너무 재미있었어요~^^  
20181218,소재도 좋고 재미도 있고 볼만합니다  
20181218,관람객짹짹과 애드나의 조합이란  
20181217,시대의 흐름을 읽는 영화  
20181217,20년만에 애니보다 웃은것 같다.  
20181217,표현이 무척 뛰어나서 배울게 많은 작품 :)  
20181217,페미성을 보여주려다 페미들이 어떤 것으로 열등감을 느끼는지 보여줌  
20181216,"애보는 남편, 활역하는 여성히어로, 치트키 쓰는흑인영웅과 아기.. 인크레더블이 왜 이렇게 됐지.  "
20181216,관람객액션도 화려하고 자밌습니다  
20181216,관람객인크레더블3 기대중ㅠㅠ  
20181216,이영화1편이 마블이랑 디시보다 4년더먼저나왔어!  
20181215,관람객아이랑 너무 재미있게봤어요  
20181214,관람객너무~~~재미있었어요~  
20181214,1보다 2가 낫다니 지리네요  
20181214,관람객오랜만에 2가 나온모양이에요. 1도 다시 보고싶어집니다.  
20181214,생각보다 재밋게 잘 봄 ^.ㅋ  
20181214,관람객잭잭같은 막내동생 있었으면..:)  
20181213,관람객역시나 이번작도 완성도가 훌륭합니다  
20181213,관람객1편보다 더 재미있는 속편이 등장했습니다.  
20181212,관람객얼마만에 나온거야...볼만함  
20181211,관람객오래기다린만큼 개꿀잼  
20181211,정말 브레드버드만 관여해서 쓰고 감독한 것이 맞는지 의구심이 생길 만큼 의외로 세계관이 다소 뒤죽박죽인 느낌에 전편보다는 매끄럽지 못했다. 그래도 훌륭한 애니메이션임은 인정한다.  
20181211,볼만한 어린이 만화~~  
20181211,재밌게 보기엔 너무 나이가 많이 들었나보네...  
20181210,그냥 보셈. 첨에는 마블에서 만들었나? 그 정도임 ㅋㅋㅋ 대박 잼남!! 디즈니 화이팅!!  
20181209,관람객아이들이 좋아하는 것 같아요.  
20181208,관람객재미있게 잘 봤어요 너무  
20181208,관람객정말 재밌었어요 굳굳 :)  
20181208,관람객영화는 정말 재미있게 잘 봤습니다  
20181208,영웅물에 장착한 세심한 철학 덕에 서퍼모어는 없어.  
20181207,관람객재미있었습니다.잭잭 또 보고 싶어요~~~  
20181205,관람객아이가 매우 좋아합니다..또 보고 싶다네요  
20181204,너무너무 재밌어요 진짜 기대한만큼 재밌었어요!! 1편에 DGG 않아요 잭잭의 비중이 높아져 많이 등장해서 너무 좋네요>< 에드나랑 케미 좋구요!! 새록새록하네용..ㅋ 완전 강추입니다 너무 재밌어요 역시 인크레더블ㅠㅠ 잭잭이랑 너구리 싸우는씬 왤케웃김ㅋ  
20181203,영웅이 나와서 더더욱 재밌어요  
20181203,일상으로 돌아온 인크레더블은 위대했다  
20181203,전작에서 느꼈던 참신함은 퇴색되었으나 픽사의 진보한 기술력을 확인할수 있다.  
20181203,"초 귀여운 아기로 시작해서 아기로 끝났영화. 너무 귀여웠다. 인크레더블, 슈퍼배드, 미니언스 등의 영화들은 정말 킬링타임 용으로는 적격인듯 싶다.스토리상의 반전은 뻔했으나 용인할만한 수준이다.  "
20181203,꼭 '그것' 을 발라야 하는 PC감성에 동감하진 못하겠다.  
20181202,관람객잭잭이 너무 귀여운 영화  
20181202,와 잭잭 정체가 뭐냐....인크레더블 감독은 레알 신이다...  
20181202,"어지간한 블록버스터 영화보다도 화려한 액션, 신선한 캐릭터.오래 기다린만큼 잘 익은 명작이 나온듯.  "
20181202,1편에 비해 그닥인듯. 너무 기대해서 그런가?  
20181201,"관람객인크레더블2,3도 나오면 볼래요  "
20181130,슈퍼 막내 잭잭의 원맨쇼  
20181129,1편이 더 재밌는데..  
20181129,관람객1편을 너무 재밌게봐서 그릔지 그닥그랬네요  
20181128,관람객아주 재미있습니다..  
20181128,전체이용가 애니메이션이 이렇게 재밌을 줄은 몰랐다... 성인이 봐도 액션 스토리 캐릭터 빠짐없이 너무 재밌었다  
20181128,신나고 재미있었음..  
20181127,최고의 애니메이션 완벽 그자체다  
20181126,초딩때봤다가 성인되고나서 2편을 보네ㅋㅋ 근데 토니(바이올렛 썸남)는 성형했나..? 왜 얼굴이 달라졌나요ㅋㅋ  
20181126,관람객10살 딸아이가 재밌다넹노  
20181126,잭잭이 너구리 키웠으면 좋겠다.  
20181126,아이들의 소중함 그리고 무한한 가능성에10점 꾹입니다.  
20181126,관람객귀엽고  재밌긴한데  내가 나이가 들었나 옛날만큼은 재미없었음 근데 애기는 귀여움  
20181125,인크레더블 3 해주세요  
20181125,여주의 고무줄 초능력이 길어질때는 다소 지루하기도... 역시 가족들이 함께 능력을 발휘하면 푹 빠질 수 밖에 없는 액션...  
20181125,어벤져스보다 재밌었어요  
20181125,14년전 어렸을때보고 엄청재밌게봤는데 성인되고 나서 봐도 와 ...1편 이어지는거보고 소름돋았어요 3편도 기대할래요 ㅠ너무 재밌어요  
20181125,관람객기대에 부응하는 즐거움  
20181124,관람객인크레더블을 워낙 좋아했던터라 기대를 많이 하고 갔는데 재밌게 잘 보고왓어요!  
20181124,신나는 재미와 함께 사회적 메시지까지. 3편도 나오길 기대!  
20181124,"그런대로 무난하게 인크레더블의 명성을 이어나갔다. 다만, 너무 뻔하게 흘러가는 스토리가 조금은 진부한 느낌이어서 아쉽다. 역시나 특징있는 주인공들의 좌충우돌이 뻔한 이야기임?에도 지루하지 않게 해주어서 다행. 이대로라면 3편도 가능하지 않을까?  "
20181124,내용도 알차고 가족의.따뜻함이 보기 좋네요.  
20181124,관람객오붓하게 부녀끼리 보고 왔는데 너무 잼있었다고 신나서 줄거리설명을 하네요~  
20181124,관람객아가는 귀엽지만 역시 1편이 낫네요  
20181124,모녀빼곤 능력쓰지도않고 볼거리도없고 스토리 진부의 끝판왕. ㄹㅇ 평점주작  
20181124,관람객3편기다립니다~~~  
20181123,관람객3 가 벌써부터 기대된다  
20181123,어릴 땐 몰랐는데 엘라스틸걸 몸매가 엄청 죽인다. 잭잭이는 최종보스고. 옛추억을 잘 살렸다. 재밌게 봄.  
20181123,3를 기다리며...내댓글도 타임머신처럼 뭍어봅니다^^  
20181123,액션을 싫어하는 나도 최고 잼있게 봤음  
20181122,진짜 전편은 안봤지반 말할수없을정도로 재밌네요  
20181122,오랜기다린끝에 나온 인크레더블 2 호쾨한 액션 전 작에는 못미치고 스토리가 예상된다는 단점  
20181122,관람객그냥 엄청나게 재밌게 봤음  
20181122,과연 픽사.. 유감없이 다 보여준다  
20181121,이 명작 애니매이션이 왜 이렇게 한 참만에 나온거야..  
20181121,"1탄이 신선해서, 더 재미있긴 하지만 . . . 2탄도 잭잭때문에, 빠져드는 애니 . . .    이제 자주 보자 . .  "
20181120,관람객최고의 영화!! 내가 지금까지 본 시리즈물들은 항상 1편을 넘어서는 것을 못봤는데 인크래더블2는 1편을 모든면에서 넘어섬.  
20181120,관람객인크레더블 처음 봣는데 오랜만에 웃으면서 본거 같아요 조금 짠한부분도 살짝 있었지맘 .. 아무튼 이제야 평을 쓰네요 다른편도 또 기대되요  
20181120,잭잭 너무 귀엽자너!!  
20181120,관람객시간가는줄 알았다. 너무 재미없었다  
20181119,와 얼마나 기다렸는데 이제 나오네. 솔직히 1편만큼 재밌진 않았지만 그래도 너무 유쾌하고 재밌었음. 인크레더블의 활약이 별로 없어서 아쉽긴 했지만...  
20181119,관람객재밌게 잘 봤습니다. 또 볼지는..  
20181119,기다릴테니 3편도 부탁합니다. ^^  
20181119,미디어가 포장해서 보여주는 간접 경험에만 의지하며 사는 인생을 경계하라는 빌런의 메시지가 히어로들의 요란한 행위보다 공감이 되었다.  
