집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-08-17,23.53608,64.78102189781022,88.43065693430657,20179187,공범자들,73205900,9721,186,341
2017-08-18,37.11859000000001,66.3961038961039,88.11688311688313,20179187,공범자들,90968600,10951,208,364
2017-08-19,9.57199,71.6417910447761,93.2089552238806,20179187,공범자들,155114000,18557,202,349
2017-08-20,9.147680000000001,74.20494699646643,90.98939929328623,20179187,공범자들,156625100,18891,203,366
2017-08-21,14.039439999999999,73.03370786516854,96.12359550561796,20179187,공범자들,72962500,9858,210,425
2017-08-22,18.44501,70.23809523809523,90.29761904761904,20179187,공범자들,68652800,9347,212,432
2017-08-23,11.798,72.89473684210526,92.4736842105263,20179187,공범자들,81430400,10973,228,437
2017-08-24,7.50875,77.30496453900709,89.07801418439718,20179187,공범자들,67987200,9222,219,424
2017-08-25,5.76734,75.18518518518519,93.55555555555556,20179187,공범자들,83182200,9955,236,449
2017-08-26,5.98367,77.97927461139895,94.04145077720207,20179187,공범자들,148409500,17546,243,444
2017-08-27,6.3406,72.42152466367713,93.04932735426009,20179187,공범자들,136129400,16477,246,444
2017-08-28,6.17446,76.35658914728683,94.108527131783,20179187,공범자들,53058600,7218,237,468
2017-08-29,6.13687,78.8793103448276,94.91379310344827,20179187,공범자들,58810700,8090,245,472
2017-08-30,15.835289999999999,70.33898305084746,85.16949152542374,20179187,공범자들,45670100,7353,171,299
2017-08-31,4.62437,69.75308641975309,93.33333333333334,20179187,공범자들,43718600,5991,179,297
2017-09-01,4.49599,75.0,94.32432432432432,20179187,공범자들,50200500,6108,176,317
2017-09-02,5.0572,73.56321839080458,91.60919540229887,20179187,공범자들,97089000,11726,180,318
2017-09-03,4.18569,68.83116883116884,94.28571428571428,20179187,공범자들,88021700,10765,183,327
2017-09-04,3.7383300000000004,74.24242424242425,92.57575757575758,20179187,공범자들,32260800,4490,185,331
2017-09-05,2.83845,72.44897959183673,88.77551020408163,20179187,공범자들,33469400,4734,195,335
2017-09-06,2.87569,72.91666666666666,91.66666666666666,20179187,공범자들,28705400,3955,173,301
2017-09-07,2.9014,83.92857142857143,86.07142857142858,20179187,공범자들,24215400,3356,155,258
2017-09-08,2.80689,62.5,93.75,20179187,공범자들,26132900,3258,159,261
2017-09-09,100.0,59.12698412698413,77.53968253968254,20179187,공범자들,44079100,5424,157,250
2017-09-10,11.39053,63.92405063291139,83.67088607594937,20179187,공범자들,45641900,5514,163,250
2017-09-11,3.0929,59.45945945945946,87.2972972972973,20179187,공범자들,18378700,2586,160,246
2017-09-12,2.4551,73.33333333333333,92.0,20179187,공범자들,18478200,2728,158,242
2017-09-13,1.87173,75.0,89.64285714285714,20179187,공범자들,17552300,2586,158,248
2017-09-14,2.27193,69.23076923076923,100.0,20179187,공범자들,8503500,1223,91,121
2017-09-15,43.32267,64.20454545454545,90.6818181818182,20179187,공범자들,10960000,1380,89,115
2017-09-16,8.87674,64.08450704225352,95.91549295774648,20179187,공범자들,14546700,1780,85,114
2017-09-17,7.25697,63.95348837209303,93.6434108527132,20179187,공범자들,14420600,1763,96,128
