집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-05-31,100.0,95.83333333333334,98.33333333333334,20160483,꿈의 제인,13832500,1800,76,143
2017-06-01,99.6754,82.35294117647058,88.8235294117647,20160483,꿈의 제인,8557500,1150,86,152
2017-06-02,96.45443,88.23529411764706,81.7647058823529,20160483,꿈의 제인,11859500,1386,78,148
2017-06-03,97.42820999999999,80.0,83.33333333333334,20160483,꿈의 제인,14738700,1718,80,140
2017-06-04,91.48564,85.71428571428571,89.2857142857143,20160483,꿈의 제인,12274100,1423,74,134
2017-06-05,94.2322,87.5,87.5,20160483,꿈의 제인,9362900,1233,78,146
2017-06-06,95.58051999999999,87.03703703703705,92.962962962963,20160483,꿈의 제인,12422000,1431,60,105
2017-06-07,76.46691,79.41176470588233,90.58823529411764,20160483,꿈의 제인,6998000,928,54,106
2017-06-08,54.94381999999999,91.17647058823529,85.29411764705884,20160483,꿈의 제인,3963700,496,38,51
2017-06-09,51.26092,79.41176470588233,81.7647058823529,20160483,꿈의 제인,5382000,622,39,50
2017-06-10,51.08614,93.33333333333331,81.33333333333333,20160483,꿈의 제인,8180600,919,39,49
2017-06-11,48.38950999999999,75.0,85.83333333333334,20160483,꿈의 제인,6455500,756,39,49
2017-06-12,42.57178,81.57894736842105,85.78947368421053,20160483,꿈의 제인,3055000,391,32,44
2017-06-13,34.50686,66.66666666666666,83.33333333333334,20160483,꿈의 제인,3209200,429,38,47
2017-06-14,34.84394,75.0,85.0,20160483,꿈의 제인,3232500,457,34,44
2017-06-15,33.196,60.0,82.0,20160483,꿈의 제인,3424500,417,30,40
2017-06-17,34.30710999999999,72.2222222222222,87.7777777777778,20160483,꿈의 제인,5003800,573,33,41
2017-06-18,31.59800000000001,83.33333333333334,91.66666666666666,20160483,꿈의 제인,4670500,523,31,39
2017-06-21,29.53807,83.33333333333334,87.7777777777778,20160483,꿈의 제인,3385000,440,33,42
2017-06-22,25.63046,88.88888888888891,94.44444444444444,20160483,꿈의 제인,2321000,298,22,26
2017-06-23,27.965040000000002,78.57142857142857,88.57142857142858,20160483,꿈의 제인,2593000,307,19,24
2017-06-24,24.51935,66.66666666666666,96.66666666666666,20160483,꿈의 제인,3471100,402,23,29
2017-06-25,26.14232,89.2857142857143,92.14285714285714,20160483,꿈의 제인,3698700,438,23,27
2017-06-26,25.43071,93.75,96.25,20160483,꿈의 제인,2137500,267,23,27
2017-06-27,26.41697000000001,92.30769230769232,87.69230769230771,20160483,꿈의 제인,2325000,300,18,24
2017-06-28,31.39825,100.0,89.0,20160483,꿈의 제인,1610000,267,19,21
