집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-09-06,100.0,72.02993451824135,85.06080449017773,20154909,살인자의 기억법,1070193300,143580,884,4340
2017-09-07,33.65543,67.02898550724638,80.13043478260869,20154909,살인자의 기억법,1073134200,143225,942,4421
2017-09-08,28.5911,64.32692307692308,78.5,20154909,살인자의 기억법,1562505167,187986,989,4724
2017-09-09,40.3027,66.28643852978455,78.65652724968317,20154909,살인자의 기억법,3105887567,369025,1064,5378
2017-09-10,45.65470999999999,65.14962593516209,77.83042394014963,20154909,살인자의 기억법,2892335900,342871,1060,5324
2017-09-11,15.41739,66.16279069767442,76.3953488372093,20154909,살인자의 기억법,943302200,126124,972,4876
2017-09-12,11.176860000000001,67.15686274509804,76.27450980392156,20154909,살인자의 기억법,744052600,99727,983,4857
2017-09-13,9.765,66.28352490421456,77.12643678160919,20154909,살인자의 기억법,679487100,91473,1011,4682
2017-09-14,8.41579,62.61682242990654,72.19626168224299,20154909,살인자의 기억법,532477600,71206,757,3491
2017-09-15,10.63546,65.02347417840375,74.13145539906101,20154909,살인자의 기억법,815284948,98154,813,3676
2017-09-16,25.5379,63.01587301587301,75.2063492063492,20154909,살인자의 기억법,1712022533,202507,884,4180
2017-09-17,15.81046,70.34700315457414,73.34384858044163,20154909,살인자의 기억법,1551020000,183280,882,4096
2017-09-18,8.42414,66.66666666666666,77.87037037037038,20154909,살인자의 기억법,432114500,57917,812,3835
2017-09-19,6.03148,68.64864864864866,76.91891891891893,20154909,살인자의 기억법,380801450,51148,803,3789
2017-09-20,7.02848,68.15068493150686,78.97260273972603,20154909,살인자의 기억법,371826400,50023,829,3791
2017-09-21,5.09511,70.77464788732394,80.0,20154909,살인자의 기억법,269825400,36073,599,2599
2017-09-22,5.10273,71.91780821917807,80.95890410958904,20154909,살인자의 기억법,384069911,46236,622,2725
2017-09-23,6.75201,68.55345911949685,78.05031446540879,20154909,살인자의 기억법,751346016,89242,678,2974
2017-09-24,6.3416,70.19230769230771,79.18269230769229,20154909,살인자의 기억법,671566000,79082,663,2913
2017-09-25,3.7527699999999986,68.85245901639344,77.45901639344262,20154909,살인자의 기억법,181315100,24330,626,2641
2017-09-26,3.4029800000000003,74.03100775193798,79.14728682170542,20154909,살인자의 기억법,172874600,23327,629,2596
2017-09-27,2.87534,68.64406779661016,78.81355932203391,20154909,살인자의 기억법,106254900,17697,503,1237
2017-09-28,2.46714,70.0,73.29411764705883,20154909,살인자의 기억법,81370500,11108,461,1085
2017-09-29,2.81989,66.88311688311688,79.74025974025973,20154909,살인자의 기억법,146719500,18603,458,1090
2017-09-30,3.4210800000000003,70.83333333333334,80.2777777777778,20154909,살인자의 기억법,205946100,25586,453,953
2017-10-01,3.72664,66.39344262295081,78.60655737704919,20154909,살인자의 기억법,235672700,28608,460,935
2017-10-02,3.37759,69.46902654867256,78.76106194690267,20154909,살인자의 기억법,194182700,26070,451,924
2017-10-03,2.3121400000000003,69.51219512195121,76.09756097560974,20154909,살인자의 기억법,12166800,1493,43,64
2017-10-04,2.02657,73.28767123287672,78.08219178082193,20154909,살인자의 기억법,14353300,1720,47,63
2017-10-05,1.72122,79.375,84.5,20154909,살인자의 기억법,10094600,1248,40,55
2017-10-06,1.59637,64.86486486486487,78.51351351351353,20154909,살인자의 기억법,7904800,962,29,37
