집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-04-12,53.35105,77.0945945945946,93.37837837837841,20167542,분노의 질주: 더 익스트림,1620818400,208481,1238,6040
2017-04-13,47.4527,77.74869109947645,93.04973821989529,20167542,분노의 질주: 더 익스트림,1255361100,162386,1295,6189
2017-04-14,62.14294,81.02119460500964,92.17726396917149,20167542,분노의 질주: 더 익스트림,1950147738,227537,1337,6505
2017-04-15,60.13973000000001,79.69613259668509,91.36740331491713,20167542,분노의 질주: 더 익스트림,3791412254,437834,1469,7330
2017-04-16,57.73463,77.25225225225225,89.78603603603605,20167542,분노의 질주: 더 익스트림,3389522800,391851,1457,7141
2017-04-17,71.09558,77.06692913385827,90.13779527559055,20167542,분노의 질주: 더 익스트림,1127874400,147098,1294,6346
2017-04-18,67.28699999999999,79.20489296636084,91.7125382262997,20167542,분노의 질주: 더 익스트림,873006200,113803,1330,6294
2017-04-19,53.74675,78.51985559566786,88.98916967509025,20167542,분노의 질주: 더 익스트림,807986000,105485,1309,6272
2017-04-20,57.802640000000004,75.71428571428571,85.79591836734693,20167542,분노의 질주: 더 익스트림,796386400,103894,1182,5641
2017-04-21,56.97415,71.08695652173913,84.52173913043478,20167542,분노의 질주: 더 익스트림,1226790583,143780,1216,5906
2017-04-22,65.11685,80.05115089514068,90.5626598465473,20167542,분노의 질주: 더 익스트림,2502960378,288020,1283,6469
2017-04-23,66.55743000000001,80.76152304609221,89.39879759519037,20167542,분노의 질주: 더 익스트림,2170993650,250791,1264,6289
2017-04-24,60.02225,76.79324894514768,90.464135021097,20167542,분노의 질주: 더 익스트림,563072900,73571,1197,5603
2017-04-25,59.24941,76.96335078534031,90.94240837696337,20167542,분노의 질주: 더 익스트림,530229200,69702,1211,5575
2017-04-26,100.0,74.52830188679245,88.49056603773585,20167542,분노의 질주: 더 익스트림,444767700,73324,643,2487
2017-04-27,46.08631,75.96153846153845,88.52564102564102,20167542,분노의 질주: 더 익스트림,362487500,48097,630,2495
2017-04-28,47.601079999999996,80.76923076923076,91.60839160839159,20167542,분노의 질주: 더 익스트림,621684818,75156,659,2497
2017-04-29,57.073080000000004,80.13392857142857,89.50892857142858,20167542,분노의 질주: 더 익스트림,1154378227,136724,697,2564
2017-04-30,71.1945,77.61437908496733,89.21568627450979,20167542,분노의 질주: 더 익스트림,1198563100,141287,715,2610
2017-05-01,53.011,77.33812949640287,90.07194244604318,20167542,분노의 질주: 더 익스트림,794300600,106836,755,2802
2017-05-02,75.61518000000002,78.41530054644808,88.19672131147541,20167542,분노의 질주: 더 익스트림,465023500,63166,725,2169
2017-05-03,83.33745,83.41013824884793,91.70506912442396,20167542,분노의 질주: 더 익스트림,465764200,55437,451,987
2017-05-04,35.94039,81.76100628930818,88.49056603773585,20167542,분노의 질주: 더 익스트림,308482800,41125,462,1004
2017-05-05,33.652770000000004,86.94444444444444,92.55555555555556,20167542,분노의 질주: 더 익스트림,428620500,50923,444,863
2017-05-06,34.62965,82.0855614973262,90.69518716577541,20167542,분노의 질주: 더 익스트림,375093700,44131,451,941
2017-05-07,33.98046,85.24096385542171,91.86746987951807,20167542,분노의 질주: 더 익스트림,262152100,30612,446,937
2017-05-08,27.37108,73.14814814814815,88.5185185185185,20167542,분노의 질주: 더 익스트림,136234300,18064,439,1002
2017-05-09,36.92345,79.09836065573771,89.09836065573771,20167542,분노의 질주: 더 익스트림,88767500,10874,195,289
2017-05-10,20.66279,77.69230769230771,89.07692307692308,20167542,분노의 질주: 더 익스트림,32380800,4358,191,323
2017-05-11,19.89612,87.25490196078432,87.84313725490196,20167542,분노의 질주: 더 익스트림,26715900,3549,181,287
2017-05-12,17.472479999999994,79.3103448275862,94.13793103448276,20167542,분노의 질주: 더 익스트림,37685600,4449,178,282
