집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-03-01,100.0,57.71354933726067,67.01767304860088,20150971,해빙,3220411500,386128,828,3969
2017-03-02,19.263170000000002,59.29487179487179,69.99358974358975,20150971,해빙,655762600,87354,802,3755
2017-03-03,13.76956,59.97171145685997,69.88684582743987,20150971,해빙,770505348,91277,850,3969
2017-03-04,15.63594,57.309941520467824,65.76023391812865,20150971,해빙,1626236917,191841,915,4396
2017-03-05,12.12014,61.81318681318682,70.83791208791209,20150971,해빙,1277909300,150264,896,4145
2017-03-06,5.59335,42.727272727272734,51.72727272727274,20150971,해빙,301544100,39765,766,3482
2017-03-07,4.31597,47.76785714285714,46.96428571428571,20150971,해빙,257946900,34330,770,3443
2017-03-08,3.5327800000000003,46.34146341463415,55.6910569105691,20150971,해빙,170273600,22936,570,2314
2017-03-09,2.93865,50.0,55.125,20150971,해빙,149543500,20217,542,2105
2017-03-10,3.06808,39.84375,49.375,20150971,해빙,192190727,22843,536,2094
2017-03-11,5.36035,53.75939849624061,57.4436090225564,20150971,해빙,421625230,50276,544,2035
2017-03-12,3.9190099999999997,47.82608695652174,59.20289855072464,20150971,해빙,352415600,41939,532,1912
2017-03-13,1.9041700000000001,46.268656716417894,59.55223880597014,20150971,해빙,84099000,11382,496,1729
2017-03-14,1.64503,44.26229508196721,56.55737704918032,20150971,해빙,86339300,11630,502,1716
2017-03-15,1.50824,47.61904761904761,49.523809523809526,20150971,해빙,75278100,10218,498,1657
2017-03-16,1.26478,50.0,64.0625,20150971,해빙,26521000,3571,243,585
2017-03-17,1.22764,37.14285714285713,48.85714285714286,20150971,해빙,36183600,4267,251,613
2017-03-18,1.6455,61.842105263157904,69.47368421052633,20150971,해빙,69499100,8190,253,513
2017-03-19,1.2705600000000001,55.12820512820514,57.43589743589745,20150971,해빙,54972900,6417,250,487
2017-03-20,0.79214,32.35294117647059,57.05882352941178,20150971,해빙,15804000,2104,226,469
2017-03-21,0.72439,45.23809523809525,61.42857142857142,20150971,해빙,16639000,2223,232,463
2017-03-22,0.649,46.15384615384616,54.615384615384606,20150971,해빙,6992500,984,156,237
2017-03-25,0.57668,53.84615384615386,71.53846153846153,20150971,해빙,1759500,211,6,6
