집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-10-30,48.42635,89.58990536277601,99.43217665615143,20175208,뷰티풀 투모로우,21448700,2658,36,82
2017-10-31,54.625840000000004,87.68115942028986,94.6376811594203,20175208,뷰티풀 투모로우,21014900,2665,34,77
2017-11-01,33.93553,91.80327868852459,98.36065573770493,20175208,뷰티풀 투모로우,17772900,2204,37,76
2017-11-02,47.0096,85.86956521739131,96.30434782608695,20175208,뷰티풀 투모로우,12189000,1516,33,60
2017-11-03,42.97803,72.5,90.5,20175208,뷰티풀 투모로우,13391600,1500,33,65
2017-11-04,45.51678,85.29411764705883,84.11764705882355,20175208,뷰티풀 투모로우,37808200,4152,37,85
2017-11-05,44.06199,71.42857142857143,83.92857142857143,20175208,뷰티풀 투모로우,20714200,2190,33,63
2017-11-06,23.63791,68.18181818181817,79.54545454545455,20175208,뷰티풀 투모로우,5882300,726,30,52
2017-11-07,23.76152,75.0,75.0,20175208,뷰티풀 투모로우,6762500,844,31,50
2017-11-08,18.5319,72.72727272727273,75.45454545454545,20175208,뷰티풀 투모로우,6315600,798,30,47
2017-11-09,11.78092,60.0,73.0,20175208,뷰티풀 투모로우,6585500,827,24,31
2017-11-10,11.56223,37.5,27.5,20175208,뷰티풀 투모로우,6951000,785,23,29
2017-11-11,17.162679999999998,90.0,82.0,20175208,뷰티풀 투모로우,41322100,4204,25,37
2017-11-12,16.47808,80.0,100.0,20175208,뷰티풀 투모로우,33917900,3454,23,36
2017-11-13,11.429110000000001,90.0,100.0,20175208,뷰티풀 투모로우,3432000,419,24,31
2017-11-14,14.1295,78.57142857142857,87.14285714285714,20175208,뷰티풀 투모로우,5654500,684,23,32
2017-11-16,8.671669999999999,100.0,100.0,20175208,뷰티풀 투모로우,3364600,461,7,9
2017-11-17,7.96805,50.0,70.0,20175208,뷰티풀 투모로우,4286500,552,7,10
2017-11-18,9.56546,83.33333333333334,85.0,20175208,뷰티풀 투모로우,5863400,724,8,11
2017-11-19,7.6542699999999995,50.0,55.0,20175208,뷰티풀 투모로우,5605000,711,7,10
2017-11-20,5.83816,50.0,65.0,20175208,뷰티풀 투모로우,2561500,343,8,11
2017-11-24,5.15356,100.0,100.0,20175208,뷰티풀 투모로우,2858000,349,7,12
2017-11-25,5.50537,100.0,100.0,20175208,뷰티풀 투모로우,3063500,352,7,12
2017-11-26,4.61158,33.33333333333333,70.0,20175208,뷰티풀 투모로우,3111500,354,7,13
