집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-01-04,71.04253,81.6066066066066,95.2902902902903,20161872,너의 이름은.,1032712400,138028,555,2176
2017-01-05,48.2133,82.27848101265823,93.56238698010851,20161872,너의 이름은.,1003477000,132463,780,2771
2017-01-06,55.33551,80.40955631399316,90.839590443686,20161872,너의 이름은.,1430176183,169402,907,3320
2017-01-07,57.87713000000001,80.51807879114948,91.343766864544,20161872,너의 이름은.,2828380459,335325,933,4061
2017-01-08,59.31329,79.08834586466166,89.50657894736842,20161872,너의 이름은.,2809088900,333008,947,4101
2017-01-09,73.16086,77.55681818181817,88.65056818181819,20161872,너의 이름은.,1178187800,154781,801,3882
2017-01-10,73.73344,79.99067164179105,90.1865671641791,20161872,너의 이름은.,1141877500,150777,805,3901
2017-01-11,62.0382,80.7570977917981,89.73711882229233,20161872,너의 이름은.,1062600700,140350,740,3782
2017-01-12,60.025690000000004,76.12267250821468,84.17305585980286,20161872,너의 이름은.,921887800,121478,714,3356
2017-01-13,83.38025999999998,75.92137592137594,86.2039312039312,20161872,너의 이름은.,1246387707,148996,759,3585
2017-01-14,64.66297,77.10592160133444,85.75479566305255,20161872,너의 이름은.,2462539601,292247,845,4049
2017-01-15,61.71696,77.41402116402116,87.50661375661375,20161872,너의 이름은.,2472059900,298280,842,3983
2017-01-16,44.821329999999996,75.73696145124717,86.4172335600907,20161872,너의 이름은.,740590900,97566,759,3685
2017-01-17,52.89593000000001,75.25252525252526,84.12698412698411,20161872,너의 이름은.,700870000,93300,788,3687
2017-01-18,100.0,72.16,81.6,20161872,너의 이름은.,435316300,58068,573,2060
2017-01-19,40.87378,78.62407862407862,85.82309582309583,20161872,너의 이름은.,400685000,53380,601,2067
2017-01-20,42.685990000000004,74.54545454545455,83.97402597402598,20161872,너의 이름은.,467773193,55958,578,2063
2017-01-21,38.1054,80.16917293233081,87.06766917293234,20161872,너의 이름은.,888981713,107103,605,1947
2017-01-22,41.395340000000004,76.77966101694916,84.71186440677967,20161872,너의 이름은.,810785300,97603,593,1866
2017-01-23,45.71514000000001,75.62814070351759,83.61809045226131,20161872,너의 이름은.,302182700,40227,558,1906
2017-01-24,23.33377,81.45695364238411,86.4569536423841,20161872,너의 이름은.,308879700,41488,553,1913
2017-01-25,52.38194,76.39664804469274,85.69832402234637,20161872,너의 이름은.,239371500,39161,478,1110
2017-01-26,23.346999999999998,76.71641791044777,85.6417910447761,20161872,너의 이름은.,299673600,39450,495,1131
2017-01-27,28.732590000000002,76.46198830409357,84.64912280701755,20161872,너의 이름은.,449140500,53932,529,1094
2017-01-28,33.70623,78.67231638418079,86.29943502824858,20161872,너의 이름은.,394476500,45660,499,1032
2017-01-29,46.09497,74.26900584795321,86.40350877192984,20161872,너의 이름은.,464872400,55061,492,1012
2017-01-30,41.46525,77.8082191780822,85.12328767123286,20161872,너의 이름은.,479910200,58556,470,956
2017-01-31,21.79179,76.04562737642586,87.98479087452473,20161872,너의 이름은.,212287300,28695,459,1080
2017-02-01,15.61253,73.8255033557047,85.7718120805369,20161872,너의 이름은.,132712800,17774,425,998
2017-02-02,20.49169,75.0,83.53846153846152,20161872,너의 이름은.,99014000,13249,363,770
2017-02-03,14.13292,75.56390977443608,83.15789473684208,20161872,너의 이름은.,124687400,15053,379,796
2017-02-04,18.7494,82.8042328042328,84.12698412698411,20161872,너의 이름은.,234927500,28466,383,743
