집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-07-20,100.0,62.22842954686529,82.86778398510243,20164621,덩케르크,1776036300,224242,1252,7554
2017-07-21,51.09876,63.294375456537615,82.05259313367421,20164621,덩케르크,2173063468,248042,1245,7569
2017-07-22,53.96031,62.05281090289608,80.61328790459966,20164621,덩케르크,4031277775,460182,1207,7330
2017-07-23,44.74188,62.89945440374122,79.85190958690569,20164621,덩케르크,3602600500,411132,1181,7026
2017-07-24,32.36942,62.370600414078645,78.61283643892341,20164621,덩케르크,1229508100,154426,1135,6783
2017-07-25,23.705,63.0,79.27142857142857,20164621,덩케르크,1130024850,141556,1153,6680
2017-07-26,33.60876,63.72651356993736,84.03966597077246,20164621,덩케르크,698540000,97068,628,2181
2017-07-27,25.33886,70.48040455120102,87.5094816687737,20164621,덩케르크,598773500,70612,619,2125
2017-07-28,23.10984,68.3933933933934,84.72972972972974,20164621,덩케르크,833928326,88910,602,2049
2017-07-29,24.10684,70.76923076923076,85.37062937062936,20164621,덩케르크,1322267914,142131,634,1824
2017-07-30,22.19137000000001,68.39622641509435,87.3989218328841,20164621,덩케르크,1254698200,135170,664,1874
2017-07-31,18.77935,70.90620031796503,85.72337042925278,20164621,덩케르크,810512700,96408,669,2067
2017-08-01,13.29215,69.47261663286004,86.30831643002027,20164621,덩케르크,755057300,89585,691,2122
2017-08-02,11.4724,70.94017094017093,87.97008547008545,20164621,덩케르크,371246800,40643,438,951
2017-08-03,11.20632,72.02380952380952,86.01190476190477,20164621,덩케르크,344822200,37230,432,909
2017-08-04,8.868160000000003,70.48872180451126,85.93984962406012,20164621,덩케르크,421078720,41859,430,916
2017-08-05,8.089,71.48760330578511,86.15702479338844,20164621,덩케르크,580765395,58495,416,865
2017-08-06,7.9274,72.03389830508475,87.07627118644069,20164621,덩케르크,502487800,50096,412,834
2017-08-07,6.2422900000000014,67.72486772486772,87.03703703703705,20164621,덩케르크,254057200,27298,413,891
2017-08-08,5.48309,64.91228070175438,86.31578947368422,20164621,덩케르크,260676100,28156,433,934
2017-08-09,4.34402,76.14379084967321,87.38562091503267,20164621,덩케르크,123854100,12309,163,305
2017-08-10,4.8297,71.79487179487181,86.98717948717949,20164621,덩케르크,107952500,10111,112,206
2017-08-11,3.66889,72.98387096774194,84.43548387096773,20164621,덩케르크,128042200,11369,113,220
2017-08-12,4.47467,68.07692307692308,88.84615384615385,20164621,덩케르크,203458300,18052,117,211
2017-08-13,5.46102,69.76744186046511,88.44961240310076,20164621,덩케르크,181369100,15704,106,194
2017-08-14,4.37585,69.73684210526315,86.66666666666666,20164621,덩케르크,171920900,16150,113,217
2017-08-15,3.7574,70.0,85.33333333333333,20164621,덩케르크,38509400,4592,62,86
2017-08-16,2.23046,73.77049180327869,87.54098360655738,20164621,덩케르크,20768700,2734,57,90
2017-08-17,2.10413,70.39473684210526,83.55263157894737,20164621,덩케르크,15007000,1971,34,52
2017-08-18,1.6324100000000001,74.56140350877193,85.6140350877193,20164621,덩케르크,16089600,1825,37,56
2017-08-19,1.85768,75.73529411764707,86.02941176470587,20164621,덩케르크,26102300,3062,48,68
2017-08-20,2.15004,74.65753424657535,86.84931506849315,20164621,덩케르크,27087300,3181,49,68
