집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-12-27,12.19931,94.44444444444444,96.29629629629629,20176947,원더,79340700,12864,161,666
2017-12-28,13.09442,88.63636363636364,92.42424242424242,20176947,원더,77928900,10489,160,664
2017-12-29,14.4207,85.1063829787234,96.80851063829786,20176947,원더,123133800,14882,162,614
2017-12-30,16.75554,86.17021276595743,95.53191489361696,20176947,원더,147343600,18056,178,433
2017-12-31,16.15985,81.57894736842105,88.94736842105263,20176947,원더,171061300,20934,178,415
2018-01-01,15.459529999999999,90.69767441860463,96.04651162790695,20176947,원더,158549600,19322,183,378
2018-01-02,11.46873,87.23404255319151,91.27659574468085,20176947,원더,85593600,11397,173,512
2018-01-03,8.49155,96.77419354838707,98.38709677419355,20176947,원더,33562000,4560,128,258
2018-01-04,7.4634300000000025,88.70967741935482,93.22580645161287,20176947,원더,38756100,5228,143,282
2018-01-05,8.308110000000001,96.55172413793105,97.58620689655173,20176947,원더,49733777,5943,157,297
2018-01-06,9.99306,86.36363636363636,89.09090909090908,20176947,원더,83831368,10001,144,261
2018-01-07,8.359169999999999,86.76470588235294,93.82352941176471,20176947,원더,80570100,9554,142,259
2018-01-08,6.5324,94.28571428571428,95.14285714285714,20176947,원더,34154000,4544,149,284
2018-01-09,5.46772,92.1875,92.5,20176947,원더,34367000,4588,149,275
2018-01-10,5.76714,85.71428571428571,98.09523809523807,20176947,원더,34303300,4525,149,280
2018-01-11,4.5410900000000005,84.61538461538461,87.30769230769229,20176947,원더,26324000,3476,94,176
2018-01-12,4.75479,76.92307692307693,92.30769230769228,20176947,원더,29332100,3457,94,177
2018-01-13,9.752889999999999,96.42857142857143,93.92857142857142,20176947,원더,52706200,6175,93,168
2018-01-14,4.94074,96.96969696969695,97.57575757575758,20176947,원더,46197200,5378,88,164
2018-01-15,3.8527400000000003,90.4761904761905,90.4761904761905,20176947,원더,20793800,2777,95,190
2018-01-16,3.46633,88.23529411764706,95.88235294117649,20176947,원더,21651400,2862,89,182
2018-01-17,3.1019900000000002,83.33333333333334,95.0,20176947,원더,25969200,3509,67,144
2018-01-18,100.0,83.33333333333334,92.2222222222222,20176947,원더,15230800,2122,60,114
2018-01-19,4.57072,95.0,99.0,20176947,원더,23207100,3202,56,112
2018-01-20,4.3419,92.85714285714286,98.57142857142858,20176947,원더,39304800,5346,58,112
2018-01-21,3.74747,97.2222222222222,96.11111111111107,20176947,원더,37560900,5128,54,108
2018-01-22,3.7002,92.30769230769232,99.23076923076924,20176947,원더,16193100,2489,58,120
2018-01-23,3.34972,100.0,94.44444444444444,20176947,원더,19414100,3000,62,118
2018-01-24,2.94755,90.0,100.0,20176947,원더,16029900,2394,57,113
2018-01-25,2.6973,90.90909090909092,79.0909090909091,20176947,원더,14541800,2188,52,95
2018-01-26,2.75466,100.0,95.0,20176947,원더,16611644,2303,59,106
2018-01-27,3.29929,92.85714285714286,100.0,20176947,원더,35340000,4641,62,114
