집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-07-05,55.26918000000001,70.90663058186739,88.49120433017592,20167303,스파이더맨: 홈 커밍,4247740050,545302,1703,9117
2017-07-06,57.0346,68.562874251497,84.43113772455091,20167303,스파이더맨: 홈 커밍,3156783500,405399,1733,9170
2017-07-07,60.415530000000004,72.04370179948586,84.97429305912597,20167303,스파이더맨: 홈 커밍,4552872932,537526,1796,9533
2017-07-08,59.44121999999999,71.74115456238361,84.93482309124771,20167303,스파이더맨: 홈 커밍,9290724642,1098751,1965,10679
2017-07-09,51.44689,72.75132275132276,84.25547996976569,20167303,스파이더맨: 홈 커밍,8168301700,970771,1965,10524
2017-07-10,72.16971,69.61492178098676,82.94825511432009,20167303,스파이더맨: 홈 커밍,1977266100,254624,1761,9331
2017-07-11,65.36619,72.09705372616985,83.93414211438477,20167303,스파이더맨: 홈 커밍,2051712700,267167,1797,9249
2017-07-12,70.98721,72.42366412213741,84.88549618320613,20167303,스파이더맨: 홈 커밍,1644824300,215812,1705,8859
2017-07-13,64.4585,71.42857142857143,84.42857142857143,20167303,스파이더맨: 홈 커밍,1403485100,183923,1668,8446
2017-07-14,74.36399,71.80722891566266,84.57831325301207,20167303,스파이더맨: 홈 커밍,2143060542,256830,1700,8751
2017-07-15,74.04338,73.9448051948052,83.36038961038959,20167303,스파이더맨: 홈 커밍,5301827757,632067,1781,9257
2017-07-16,81.65465999999998,69.75867269984917,81.4027149321267,20167303,스파이더맨: 홈 커밍,4416140150,528457,1762,8901
2017-07-17,58.37531,72.42562929061785,83.93592677345538,20167303,스파이더맨: 홈 커밍,958471900,124148,1600,8068
2017-07-18,46.529540000000004,72.59036144578313,83.97590361445782,20167303,스파이더맨: 홈 커밍,853658600,111280,1617,7934
2017-07-19,53.1665,76.2162162162162,84.83783783783784,20167303,스파이더맨: 홈 커밍,791554400,103671,1472,7229
2017-07-20,78.24041,74.77203647416414,83.46504559270517,20167303,스파이더맨: 홈 커밍,595059400,79499,895,3744
2017-07-21,42.65312,76.22377622377621,85.55944055944059,20167303,스파이더맨: 홈 커밍,941842632,113462,897,3834
2017-07-22,42.39913,75.46875,85.6875,20167303,스파이더맨: 홈 커밍,1880483025,225365,918,3841
2017-07-23,49.90215,77.83018867924528,86.06918238993711,20167303,스파이더맨: 홈 커밍,1628030050,195009,914,3753
2017-07-24,40.33393,75.9469696969697,83.67424242424242,20167303,스파이더맨: 홈 커밍,471231900,62945,876,3606
2017-07-25,32.1314,73.16602316602317,85.36679536679536,20167303,스파이더맨: 홈 커밍,468059800,62825,879,3611
2017-07-26,100.0,76.5075376884422,86.55778894472363,20167303,스파이더맨: 홈 커밍,176787300,28732,429,785
2017-07-27,56.44751,74.33460076045627,84.56273764258555,20167303,스파이더맨: 홈 커밍,161682200,22024,410,760
2017-07-28,57.409330000000004,74.29906542056075,85.70093457943925,20167303,스파이더맨: 홈 커밍,204813566,25030,421,727
2017-07-29,39.43456,79.02542372881356,85.21186440677965,20167303,스파이더맨: 홈 커밍,308486974,37683,414,643
2017-07-30,34.24241,79.34272300469482,86.05633802816902,20167303,스파이더맨: 홈 커밍,308145100,37500,425,697
2017-07-31,42.65312,78.78787878787878,86.56565656565658,20167303,스파이더맨: 홈 커밍,263303300,35402,490,877
2017-08-01,27.63875,79.63917525773195,84.5360824742268,20167303,스파이더맨: 홈 커밍,252998700,34024,497,893
2017-08-02,39.72602,78.125,87.21590909090908,20167303,스파이더맨: 홈 커밍,60191300,8123,117,187
2017-08-03,57.20531,75.0,86.18279569892474,20167303,스파이더맨: 홈 커밍,52714100,7051,116,189
2017-08-04,19.1406,77.81690140845072,89.64788732394369,20167303,스파이더맨: 홈 커밍,59579600,7144,116,192
2017-08-05,13.41966,80.59701492537313,87.08955223880596,20167303,스파이더맨: 홈 커밍,80729400,9586,120,189
