집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-07-12,58.45684,86.95652173913044,91.52173913043477,20174801,내 사랑,82833300,11526,175,591
2017-07-13,63.12888,89.79591836734693,95.51020408163264,20174801,내 사랑,87828600,12104,191,602
2017-07-14,72.58152,85.0,93.0,20174801,내 사랑,111573800,13898,210,625
2017-07-15,91.56193,90.21739130434784,94.13043478260867,20174801,내 사랑,184449700,22392,232,562
2017-07-16,100.0,87.33333333333331,94.93333333333334,20174801,내 사랑,172569000,20771,233,552
2017-07-17,99.67015,94.35483870967742,92.74193548387095,20174801,내 사랑,100272500,13411,204,687
2017-07-18,89.7499,90.0,91.25,20174801,내 사랑,103418400,13867,210,682
2017-07-19,88.04225,85.0,88.75,20174801,내 사랑,93991600,12746,212,652
2017-07-20,93.5368,87.5,92.75,20174801,내 사랑,64140100,8560,180,422
2017-07-21,74.10129,86.4864864864865,91.8918918918919,20174801,내 사랑,80664100,9638,187,426
2017-07-22,67.98046,90.74074074074076,97.037037037037,20174801,내 사랑,113516800,13353,173,376
2017-07-23,72.331,84.78260869565217,97.3913043478261,20174801,내 사랑,100573500,11616,172,364
2017-07-24,63.66748000000001,81.48148148148148,90.37037037037035,20174801,내 사랑,58663800,7744,174,412
2017-07-25,52.06463,95.45454545454544,93.1818181818182,20174801,내 사랑,63923100,8491,169,411
2017-07-26,74.04283000000002,95.23809523809523,93.33333333333334,20174801,내 사랑,27205200,4137,83,147
2017-07-27,52.00199999999999,93.05555555555556,94.44444444444444,20174801,내 사랑,29230100,4620,82,135
2017-07-28,54.95803000000001,94.87179487179488,93.07692307692308,20174801,내 사랑,34923425,5531,86,140
2017-07-29,47.60552,95.58823529411764,94.11764705882351,20174801,내 사랑,51266500,7780,76,137
2017-07-30,48.33201,90.90909090909092,91.47727272727272,20174801,내 사랑,44307900,6753,75,130
2017-07-31,61.47133,93.63636363636364,93.8181818181818,20174801,내 사랑,40170300,6312,80,163
2017-08-01,50.64506,83.33333333333334,89.5238095238095,20174801,내 사랑,48192200,7810,99,181
2017-08-02,50.64089,88.13559322033899,93.5593220338983,20174801,내 사랑,30126500,4733,59,136
2017-08-03,52.15231,95.34883720930232,88.37209302325583,20174801,내 사랑,26070800,4172,62,120
2017-08-04,34.72088,94.87179487179488,93.07692307692308,20174801,내 사랑,27154800,4167,60,118
2017-08-05,31.25547000000001,86.66666666666669,91.33333333333331,20174801,내 사랑,41892100,6364,59,124
2017-08-06,34.40357,93.33333333333331,94.66666666666669,20174801,내 사랑,37645900,5739,61,120
2017-08-07,34.92964,88.63636363636364,91.36363636363636,20174801,내 사랑,24166500,3827,56,121
2017-08-08,33.63950999999999,86.88524590163935,89.83606557377053,20174801,내 사랑,23638700,3793,58,117
2017-08-09,29.384990000000002,98.57142857142858,92.28571428571428,20174801,내 사랑,20186500,3250,53,112
2017-08-10,36.33668,89.70588235294117,93.82352941176471,20174801,내 사랑,16932900,2600,46,82
2017-08-11,29.78163,97.05882352941177,93.82352941176471,20174801,내 사랑,19120700,2945,50,85
2017-08-12,25.355929999999994,84.48275862068967,91.3793103448276,20174801,내 사랑,29168100,4190,48,90
