집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-11-29,100.0,74.67994310099573,86.08819345661448,20173581,기억의 밤,561258200,97245,704,3266
2017-11-30,61.84437,73.17073170731706,83.76524390243901,20173581,기억의 밤,502241400,69328,714,3291
2017-12-01,47.54813,71.56398104265402,84.739336492891,20173581,기억의 밤,719096972,89649,728,3369
2017-12-02,97.49625999999999,70.95070422535211,81.81338028169014,20173581,기억의 밤,1301664153,157883,747,3505
2017-12-03,76.24221,75.0,85.88541666666666,20173581,기억의 밤,1231048800,148507,751,3452
2017-12-04,39.619440000000004,73.14356435643565,84.28217821782178,20173581,기억의 밤,425316800,57770,720,3351
2017-12-05,36.5995,69.96402877697841,81.40287769784173,20173581,기억의 밤,416432800,57348,749,3315
2017-12-06,39.63375,77.64084507042254,85.14084507042254,20173581,기억의 밤,422807300,58373,759,3442
2017-12-07,32.603320000000004,79.2,86.4,20173581,기억의 밤,371615500,51614,648,2607
2017-12-08,34.9189,76.87747035573122,85.29644268774703,20173581,기억의 밤,550422465,70332,653,2700
2017-12-09,50.093,76.34408602150538,83.70967741935483,20173581,기억의 밤,1019596570,123009,740,2934
2017-12-10,58.54004000000001,76.25,84.75,20173581,기억의 밤,981702700,117407,739,2855
2017-12-11,33.01042,72.6293103448276,81.5948275862069,20173581,기억의 밤,342252200,47965,707,2810
2017-12-12,27.81764,70.40229885057471,77.87356321839081,20173581,기억의 밤,331559000,45538,691,2785
2017-12-13,30.219070000000002,69.18604651162791,75.52325581395348,20173581,기억의 밤,362509500,50388,718,2852
2017-12-14,26.34273,78.84615384615384,80.76923076923076,20173581,기억의 밤,137022700,19228,469,961
2017-12-15,20.87128,70.49180327868852,80.65573770491801,20173581,기억의 밤,198293900,26185,478,1015
2017-12-16,26.01684,68.79432624113475,82.19858156028369,20173581,기억의 밤,270361200,32385,465,946
2017-12-17,19.466479999999994,79.50819672131148,86.55737704918033,20173581,기억의 밤,218349800,26269,454,880
2017-12-18,13.02773,75.80645161290323,83.5483870967742,20173581,기억의 밤,91731600,12469,463,1024
2017-12-19,12.23,74.07407407407408,80.92592592592592,20173581,기억의 밤,103138900,14309,474,1046
2017-12-20,9.31702,74.57627118644069,78.98305084745763,20173581,기억의 밤,13547500,2062,97,138
2017-12-21,6.39689,62.7906976744186,71.3953488372093,20173581,기억의 밤,4429000,586,38,53
2017-12-22,6.77465,77.02702702702703,84.05405405405405,20173581,기억의 밤,5582000,746,36,53
2017-12-23,7.5773899999999985,86.76470588235294,84.41176470588233,20173581,기억의 밤,5745900,670,18,24
2017-12-24,7.29657,89.0625,89.375,20173581,기억의 밤,6719500,794,17,22
2017-12-25,5.9150300000000025,80.26315789473685,88.94736842105263,20173581,기억의 밤,4606500,567,17,20
2017-12-26,5.71863,71.7391304347826,80.0,20173581,기억의 밤,2264500,398,37,43
2017-12-27,34.01242,56.38297872340424,67.87234042553193,20173581,기억의 밤,1384000,251,25,26
